tile_id	chrom	dlam_mCh	siScr_mCh	dlam_DNK	tss_count	pc1_GSM3602088	pc1_GSM3602089	pc1_GSM3602090	pc1_GSM3602091	pc1_GSM3602092	pc1_GSM3602093
chr8:112000000-112500000	chr8	-0.0783447	0.527431	0.244379	0	-0.965275	-0.723303	-0.782189	-0.837031	-1.02299	-1.17723
chr8:112500000-113000000	chr8	-0.0788803	0.52593	0.156997	0	-0.856243	-0.755466	-0.806631	-1.03548	-1.08716	-1.1899
chr8:113000000-113500000	chr8	0.0135688	0.629347	0.632684	1	-0.984208	-0.861168	-0.970564	-0.955422	-1.30348	-1.26716
chr8:113500000-114000000	chr8	0.0307361	0.819897	0.596517	0	-1.31152	-1.11375	-1.38778	-1.34984	-1.37236	-1.40741
chr8:114000000-114500000	chr8	0.0909644	0.572971	0.521993	0	-1.18068	-0.987902	-1.18878	-1.12623	-1.2666	-1.28033
chr8:114500000-115000000	chr8	-0.0320777	-0.059865	0.263777	0	-0.986731	-1.2017	-1.16164	-1.06271	-1.2276	-1.34433
chr8:115000000-115500000	chr8	-0.137793	-0.577488	-0.0905447	0	-0.450496	-0.810863	-0.700383	-0.754343	-0.553016	-0.615512
chr8:115500000-116000000	chr8	-0.339266	-0.818081	-0.0616582	1	-0.208803	-0.298637	-0.478664	-0.711169	-0.200869	-0.357613
chr8:116000000-116500000	chr8	-0.150313	-0.484091	-0.186672	0	-0.441314	-0.508536	-0.520521	-0.450927	-0.221236	-0.36426
chr8:116500000-117000000	chr8	-0.249232	-0.663277	-0.16772	4	0.694182	1.29552	0.825681	0.584102	0.785549	0.713231
chr8:117000000-117500000	chr8	-0.385056	-0.0842896	-0.0310566	1	0.195235	0.259323	0.0610609	0.168108	-0.0598814	0.0145519
chr8:117500000-118000000	chr8	0.11051	-0.794931	-0.312962	1	0.149689	-0.0392101	0.110031	-0.284299	0.360897	-0.166492
chr8:118000000-118500000	chr8	0.0929692	-0.896203	-0.126209	1	0.108426	-0.0470218	0.0389051	0.0218843	0.408897	-0.596767
chr8:118500000-119000000	chr8	-0.228616	-0.371803	-0.157573	2	-1.01442	-0.941902	-0.950847	-1.13827	-0.71931	-1.20767
chr8:119000000-119500000	chr8	-0.24817	0.461656	-0.220891	3	-1.30635	-1.29458	-1.28375	-1.22838	-1.03614	-1.39699
chr8:119500000-120000000	chr8	-0.351937	0.543493	-0.415315	4	-0.885449	-1.03005	-1.05721	-0.913705	-0.709722	-1.16256
chr8:120000000-120500000	chr8	-0.254104	0.483377	-0.0826306	3	-0.851607	-0.89463	-0.646203	-0.850338	-0.671018	-1.11144
chr8:120500000-121000000	chr8	-0.235212	0.394256	-0.442181	1	-0.906223	-1.23563	-0.980454	-0.982417	-0.817307	-1.26906
chr8:121000000-121500000	chr8	-0.197816	-0.166779	-0.218797	0	-0.821688	-0.633388	-0.594344	-0.318811	-0.449499	-0.266262
chr8:121500000-122000000	chr8	-0.0709516	-0.603419	-0.0251444	1	0.415515	0.638849	0.304283	0.445464	0.3786	0.414241
chr8:122000000-122500000	chr8	-0.164158	-0.115043	-0.251315	0	-0.381916	-0.375373	-0.271672	0.157612	-0.133591	-0.051845
chr8:122500000-123000000	chr8	-0.0624382	-0.304573	-0.38604	1	0.779624	1.13244	0.567779	0.87071	0.904088	0.478037
chr8:123000000-123500000	chr8	-0.178749	-0.894026	-0.40003	7	1.45946	1.74163	1.74568	1.75446	1.59345	1.57087
chr8:123500000-124000000	chr8	0.00694418	-0.83143	-0.521697	5	1.88831	1.82962	1.77674	1.70658	1.59193	1.58695
chr8:124000000-124500000	chr8	-0.215079	-0.801455	-0.413132	3	1.70427	1.69314	1.66109	1.46116	1.60956	1.63611
chr8:124500000-125000000	chr8	-0.0190136	-0.132168	-0.605529	5	1.93978	1.91629	1.95965	1.80201	1.64641	1.63778
chr8:125000000-125500000	chr8	-0.00363167	-1.00892	0.145428	3	1.8013	1.74229	2.00475	1.7268	1.66536	1.60779
chr8:125500000-126000000	chr8	-0.0565478	-0.238616	-0.397751	0	1.65931	1.51212	1.40834	1.44164	1.60885	1.32259
chr8:126000000-126500000	chr8	-0.0335162	-0.127194	-0.18843	0	1.19156	0.904028	1.17196	0.871847	1.18484	0.93451
chr8:126500000-127000000	chr8	-0.0578843	-0.383666	-0.168694	1	1.02168	0.775795	1.0266	1.10739	1.09276	0.87382
chr8:127000000-127500000	chr8	-0.224234	-0.273136	-0.491475	2	0.51112	-0.0598809	0.0735887	0.432029	0.261485	-0.000447781
chr8:127500000-128000000	chr8	0.0672825	-0.560125	-0.305086	2	1.39444	1.42111	1.32111	1.38495	1.37062	1.1001
chr8:128000000-128500000	chr8	0.0974094	-0.86827	-0.39277	0	1.43786	1.19229	1.44701	1.10553	1.30793	0.930216
chr8:128500000-129000000	chr8	0.0223219	-0.957703	-0.163826	0	1.02579	0.499706	0.732581	0.342079	0.801054	0.334726
chr8:129000000-129500000	chr8	0.120074	-0.983411	-0.293558	0	1.14714	1.04779	1.19977	0.816992	1.23886	0.75717
chr8:129500000-130000000	chr8	-0.00419569	-0.92353	-0.013451	1	1.48647	1.58768	1.41966	1.46227	1.39133	1.01217
chr8:130000000-130500000	chr8	0.0430406	-0.856424	-0.314731	2	1.66668	1.42473	1.5965	1.8584	1.43658	1.32958
chr8:130500000-131000000	chr8	0.011193	-0.164131	-0.12599	0	0.446101	0.900281	0.840209	0.500266	0.443565	0.987822
chr8:131000000-131500000	chr8	0.217986	0.933403	0.241837	1	-0.506503	-0.0583122	-0.358374	-0.374107	-0.39675	-0.363957
chr8:131500000-132000000	chr8	0.270992	0.443547	0.0978343	1	-0.241101	-0.0529564	0.157579	-0.159454	-0.129462	0.0808447
chr8:132000000-132500000	chr8	-0.0833628	1.45157	0.0440199	3	0.129569	0.537647	0.484386	0.306344	0.296267	0.332617
chr8:132500000-133000000	chr8	-0.11604	0.504199	-0.00386299	4	0.930353	0.969903	0.800862	1.0836	0.75184	1.022
chr8:133000000-133500000	chr8	-0.202817	0.111043	-0.172444	3	1.32065	1.40183	1.31488	1.22178	1.1582	1.35783
chr8:133500000-134000000	chr8	-0.130372	0.502622	-0.114824	1	-0.284371	-0.266211	0.224132	-0.151342	-0.13939	0.213854
chr8:134000000-134500000	chr8	-0.0679728	1.20086	0.109168	0	-1.07258	-1.20198	-0.972337	-1.26932	-1.11815	-1.02208
chr8:134500000-135000000	chr8	-0.309602	0.765351	-0.156412	1	-0.634156	-0.489028	-0.626495	-0.55787	-0.497819	-0.444881
chr8:135000000-135500000	chr8	0.0173107	1.1709	0.266147	1	-0.875521	-0.947478	-0.739338	-0.92147	-1.0424	-0.892508
chr8:135500000-136000000	chr8	-0.0735021	0.874971	-0.144289	0	-0.684792	-0.645419	-0.62375	-0.848999	-0.781055	-0.706843
chr8:136000000-136500000	chr8	0.437263	0.606009	0.300715	0	-0.903113	-0.950642	-0.76293	-1.06585	-0.967784	-0.812273
chr8:136500000-137000000	chr8	0.448923	0.476942	0.494905	0	-0.879538	-0.884886	-0.869966	-0.977171	-1.03392	-0.891243
chr8:137000000-137500000	chr8	0.134758	0.379882	0.364957	0	-0.95949	-0.989848	-1.03089	-1.06651	-1.07115	-0.903648
chr8:137500000-138000000	chr8	0.363177	0.979274	0.447792	0	-0.905206	-0.912385	-0.948571	-1.08322	-1.01424	-0.941072
chr8:138000000-138500000	chr8	0.176751	1.52297	0.198938	1	-0.799573	-0.645962	-0.538101	-0.803809	-0.834905	-0.569508
chr8:138500000-139000000	chr8	0.235671	1.15338	0.0887738	1	-0.499779	-0.369813	-0.499766	-0.602681	-0.570193	-0.425931
chr8:139000000-139500000	chr8	0.0930331	1.26456	0.238437	0	-0.743044	-0.527622	-0.505092	-0.86834	-0.797541	-0.572974
chr8:139500000-140000000	chr8	-0.210266	1.47449	0.313471	1	-0.425372	-0.243268	0.00604758	-0.285402	-0.466561	-0.133059
chr8:140000000-140500000	chr8	0.0212814	0.662975	-0.142764	1	0.367305	0.478619	0.476204	0.281288	0.110786	0.604533
chr8:140500000-141000000	chr8	-0.0232376	-0.871065	0.167783	2	1.44695	1.62172	1.47483	1.57615	1.1946	1.55289
chr8:141000000-141500000	chr8	-0.217742	-0.07295	0.0461406	5	1.74709	1.92187	1.98963	1.77519	1.53896	1.69454
chr8:141500000-142000000	chr8	-0.263244	0.873483	0.0209942	1	0.636956	0.697206	0.671136	0.78887	0.829377	0.783851
chr8:142000000-142500000	chr8	-0.281956	0.625825	0.324416	2	0.246088	0.679991	0.628812	0.528311	0.547778	0.892159
chr8:142500000-143000000	chr8	-0.196233	0.29495	0.140445	13	-0.293887	-0.33054	-0.173385	-0.383909	-0.335844	0.0550942
chr8:143000000-143500000	chr8	-0.385534	-0.02941	0.203992	11	0.741024	0.805123	0.546893	0.185287	0.753532	1.10324
chr8:143500000-144000000	chr8	-0.0258246	-0.675663	0.429426	21	2.0967	2.31107	2.18777	2.05835	1.80643	1.82195
chr8:144000000-144500000	chr8	-0.197355	-0.765278	0.581542	28	2.01173	2.12169	2.05767	1.99184	1.74316	1.56341
chr9:3000000-3500000	chr9	-0.144567	-0.39644	-0.196649	0	-1.15002	-0.953207	-0.577465	-0.32204	-0.922402	-0.581301
chr9:3500000-4000000	chr9	-0.0809528	-0.310259	-0.0668424	1	-0.897227	-0.620067	-0.882226	-0.560694	-0.553816	-0.37441
chr9:4000000-4500000	chr9	-0.289295	-0.374979	0.090633	2	-0.555575	-0.495069	-0.339776	-0.453704	-0.410143	-0.0919964
chr9:4500000-5000000	chr9	-0.335724	-0.207199	-0.111087	6	-0.828038	-1.05047	-0.691995	-1.05684	-0.80805	-0.822173
chr9:5000000-5500000	chr9	0.0153837	-0.233756	0.049648	6	-1.45416	-1.443	-1.54399	-1.62507	-1.41433	-1.60202
chr9:5500000-6000000	chr9	-0.0274901	-0.58084	-0.255078	4	-1.14691	-1.08818	-0.864267	-1.10005	-1.24623	-1.08969
chr9:6000000-6500000	chr9	0.0214614	-0.0545452	-0.0107583	5	-0.98158	-0.810744	-0.647651	-0.734508	-0.766404	-0.716846
chr9:6500000-7000000	chr9	-0.249602	-0.185237	-0.213437	2	-0.100022	-0.0216422	0.113003	0.0324503	-0.0802726	0.129025
chr9:7000000-7500000	chr9	0.0396123	0.396121	-0.240717	0	0.422274	0.283741	0.453608	0.297644	0.201715	0.268096
chr9:7500000-8000000	chr9	0.265858	0.533962	-0.0110046	1	0.0349675	0.131613	-0.216593	-0.0916298	-0.235202	-0.220501
chr9:8000000-8500000	chr9	0.207377	0.389606	0.161917	0	0.219675	0.335106	-0.114433	0.179533	-0.0740882	-0.137407
chr9:8500000-9000000	chr9	0.112331	-0.222381	-0.0789894	0	-0.0140615	-0.0866101	-0.161668	-0.130555	-0.136378	-0.47345
chr9:9000000-9500000	chr9	0.336191	0.684	0.225208	0	-1.29513	-1.28479	-0.872862	-1.13437	-1.08631	-1.17366
chr9:9500000-10000000	chr9	0.116022	0.392831	0.288427	0	-1.00565	-1.09441	-1.16246	-1.15253	-0.990332	-0.995349
chr9:10000000-10500000	chr9	0.251191	-0.0231922	0.234238	0	-0.687786	-0.926558	-0.952118	-0.646549	-0.924946	-1.1826
chr9:10500000-11000000	chr9	0.30636	0.487125	0.395406	1	-1.09862	-1.07047	-1.18748	-1.10188	-1.31342	-1.26844
chr9:11000000-11500000	chr9	0.442694	0.330201	0.49566	0	-1.03971	-0.993145	-1.06834	-0.913133	-0.934954	-0.999617
chr9:11500000-12000000	chr9	0.450705	0.260999	0.525874	0	-1.26225	-1.47329	-1.2582	-1.12784	-1.3866	-1.48991
chr9:12000000-12500000	chr9	0.213293	0.397074	0.628823	0	-0.681037	-0.602569	-0.921849	-0.726735	-1.11329	-1.16166
chr9:12500000-13000000	chr9	0.0293585	-0.336435	0.18994	2	-0.317907	-0.504563	-0.482264	-0.692108	-0.557179	-0.584026
chr9:13000000-13500000	chr9	-0.368414	-0.0324165	-0.138162	1	0.0777688	0.00842816	0.0564051	-0.113498	0.0340391	0.173026
chr9:13500000-14000000	chr9	0.305581	0.437516	-0.0265336	0	0.533527	0.363981	0.301228	0.586002	0.282022	-0.0523074
chr9:14000000-14500000	chr9	-0.0415645	-0.199914	0.124999	2	0.056624	0.280237	0.455107	0.446575	0.172266	0.164052
chr9:14500000-15000000	chr9	0.0318358	0.720915	0.18797	3	-0.43439	-0.182874	-0.694623	-0.779992	-0.364883	-0.346316
chr9:15000000-15500000	chr9	0.0875852	0.339397	-0.0955678	2	-0.760348	-0.505508	-0.539519	-0.759215	-0.44058	-0.920892
chr9:15500000-16000000	chr9	-0.128341	0.068327	0.00693168	2	-1.28826	-1.38822	-1.24439	-1.59815	-1.45543	-1.2985
chr9:16000000-16500000	chr9	0.00218447	-0.28472	-0.43471	0	-0.657744	-0.677222	-0.135189	-0.444279	-0.569183	-0.860922
chr9:16500000-17000000	chr9	0.0101834	-0.696555	0.0736384	1	-0.946735	-0.207398	-0.399638	-0.228686	-0.54843	-0.351747
chr9:17000000-17500000	chr9	-0.350143	0.163392	-0.122794	1	-1.63192	-1.38139	-1.27037	-1.49263	-1.13137	-1.25587
chr9:17500000-18000000	chr9	-0.136455	0.567691	-0.110174	1	-1.44618	-1.6143	-1.40232	-1.34819	-1.32337	-1.5158
chr9:18000000-18500000	chr9	0.116679	-0.212334	0.11268	1	-1.13497	-0.940477	-0.875132	-0.926881	-1.05816	-1.17069
chr9:18500000-19000000	chr9	-0.0874158	-0.0762266	0.00833301	0	-0.362667	-0.717838	-0.765485	-0.6111	-0.452756	-0.634461
chr9:19000000-19500000	chr9	-0.260374	-0.17466	-0.294301	7	0.0787165	0.410514	0.526401	0.468442	0.373969	0.549416
chr9:19500000-20000000	chr9	0.116198	0.736313	0.22746	1	-0.98621	-0.980789	-1.00799	-0.884761	-1.09202	-0.91488
chr9:20000000-20500000	chr9	-0.124541	0.0649221	0.00722541	0	-0.187477	0.315912	0.200784	0.205103	-0.113026	0.0825633
chr9:20500000-21000000	chr9	0.141241	-0.870213	-0.0421364	2	-0.132415	0.201911	0.283274	0.404611	0.354622	0.120003
chr9:21000000-21500000	chr9	-0.166939	-0.120432	-0.0832149	18	-1.26972	-1.06812	-0.928006	-1.12831	-1.22929	-1.36089
chr9:21500000-22000000	chr9	-0.00270809	-0.468306	-0.180405	3	-1.43388	-1.4591	-1.1775	-1.44286	-1.30973	-1.42169
chr9:22000000-22500000	chr9	-0.0726233	-0.423299	-0.0265731	2	-1.21234	-1.00771	-1.24221	-1.26244	-1.05098	-1.38562
chr9:22500000-23000000	chr9	0.13795	0.103383	-0.0332155	0	-1.10076	-1.14158	-1.23277	-1.30139	-1.30713	-1.37778
chr9:23000000-23500000	chr9	0.0159181	0.205431	0.0601571	0	-1.23976	-1.20639	-1.30859	-1.26929	-1.22025	-1.20571
chr9:23500000-24000000	chr9	-0.131729	0.462073	-0.101246	1	-0.633555	-0.494969	-0.548294	-0.861635	-0.827809	-0.871288
chr9:24000000-24500000	chr9	0.114954	0.587849	0.109119	0	-1.15536	-0.949252	-1.20483	-1.14478	-1.0746	-1.09797
chr9:24500000-25000000	chr9	0.288876	0.489392	0.509668	1	-0.731339	-0.781557	-1.15198	-0.771659	-1.16009	-1.1361
chr9:25000000-25500000	chr9	0.0758406	0.66326	0.391977	0	-0.966942	-0.75678	-1.0092	-0.742104	-1.05873	-1.09721
chr9:25500000-26000000	chr9	0.0395632	0.750432	0.302109	1	-1.1243	-0.740315	-1.15762	-1.09017	-1.15378	-1.04188
chr9:26000000-26500000	chr9	-0.132119	0.344438	0.162486	0	-1.04411	-1.06796	-1.08391	-1.15586	-1.18216	-1.23277
chr9:26500000-27000000	chr9	-0.0635833	0.68031	-0.129786	3	-1.21789	-1.18526	-0.988724	-1.12125	-1.02384	-1.17522
chr9:27000000-27500000	chr9	-0.395763	0.770028	-0.111758	3	-0.974061	-1.15282	-0.707667	-1.13297	-1.03737	-0.930741
chr9:27500000-28000000	chr9	0.155055	0.883887	0.173532	3	-0.667311	-0.837083	-0.785174	-0.798473	-1.01934	-0.92233
chr9:28000000-28500000	chr9	0.133109	0.837519	0.296356	0	-1.13661	-1.13189	-0.99316	-1.21968	-1.18367	-1.21661
chr9:28500000-29000000	chr9	0.154458	0.433436	0.217368	0	-1.05135	-1.0478	-1.19734	-1.21503	-1.27931	-1.33709
chr9:29000000-29500000	chr9	0.27183	0.129699	0.165714	1	-1.51077	-1.3256	-1.48939	-1.24475	-1.31744	-1.38602
chr9:29500000-30000000	chr9	0.113203	0.248463	0.205689	0	-1.33553	-1.26822	-1.45629	-1.38791	-1.43112	-1.42407
chr9:30000000-30500000	chr9	0.550889	0.352543	0.641847	0	-1.38029	-1.33426	-1.33626	-1.48771	-1.39493	-1.43416
chr9:30500000-31000000	chr9	0.345214	0.401381	0.545924	0	-1.28796	-1.21693	-1.22971	-1.13158	-1.37451	-1.43062
chr9:31000000-31500000	chr9	0.466412	0.195413	0.116059	0	-1.29717	-1.26659	-1.22797	-1.34473	-1.4006	-1.39284
chr9:31500000-32000000	chr9	0.0251646	0.677592	0.258159	0	-1.20068	-1.22894	-1.34732	-1.40096	-1.38499	-1.44846
chr9:32000000-32500000	chr9	0.146286	0.717629	-0.13168	1	-1.35557	-1.27283	-1.22001	-1.41269	-1.33781	-1.3934
chr9:32500000-33000000	chr9	0.128228	0.647842	0.138624	6	-1.40404	-1.38609	-1.22306	-1.30653	-1.35969	-1.28843
chr9:33000000-33500000	chr9	-0.0457838	-0.654108	-0.0501935	11	0.404645	0.679149	0.504248	0.535091	0.31668	0.550249
chr9:33500000-34000000	chr9	0.124603	-1.10433	0.0410958	3	1.04593	1.49943	1.45065	1.66755	1.12427	1.08919
chr9:34000000-34500000	chr9	-0.115454	-0.928816	-0.0417635	9	1.13277	1.56252	1.56471	1.70455	1.32249	1.36914
chr9:34500000-35000000	chr9	-0.0721964	-0.555294	-0.00239389	16	1.56184	1.61932	1.75775	1.5453	1.50588	1.37133
chr9:35000000-35500000	chr9	0.023546	-0.801711	0.0326076	9	1.42514	1.90519	1.48	1.75633	1.56392	1.30046
chr9:35500000-36000000	chr9	-0.0545686	-0.952735	0.0770822	23	1.64764	1.97394	1.69889	1.7142	1.56222	1.47885
chr9:36000000-36500000	chr9	-0.104072	-1.04037	-0.212791	6	1.52427	1.86419	1.87456	1.81544	1.30145	1.41291
chr9:36500000-37000000	chr9	-0.15414	-0.526283	-0.147955	1	1.58774	1.66417	1.281	1.52022	1.2157	1.338
chr9:37000000-37500000	chr9	-0.191895	-0.882023	-0.0016595	5	1.28436	1.17938	1.03795	1.04373	1.08891	1.00948
chr9:37500000-38000000	chr9	0.0682648	-0.678024	-0.222219	7	0.679827	0.896216	0.923608	0.612681	0.80834	0.685272
chr9:38000000-38500000	chr9	-0.217676	-0.388331	-0.101162	3	0.553601	0.868344	0.800689	0.984349	0.620294	0.71839
chr9:38500000-39000000	chr9	-0.26022	-0.0500881	-0.413207	2	-0.212503	-0.269685	-0.261612	0.123361	-0.186144	0.0227727
chr9:68500000-69000000	chr9	0.337679	0.831514	0.0271355	3	0.191755	0.452915	0.230518	0.32948	0.205211	0.228821
chr9:69000000-69500000	chr9	0.10156	0.297535	-0.0299866	4	0.598396	0.831008	0.854331	0.749993	0.592433	0.684442
chr9:69500000-70000000	chr9	0.0334387	-0.249992	0.186394	3	-0.13265	-0.0926877	0.00812282	-0.117384	-0.275735	-0.0497207
chr9:70000000-70500000	chr9	-0.254149	-0.334487	-0.155657	3	-0.0768353	-0.524937	-0.285438	-0.463809	-0.224571	-0.314015
chr9:70500000-71000000	chr9	0.0731574	0.475078	-0.20237	0	-0.826551	-0.665742	-0.777996	-0.723609	-0.551776	-0.720465
chr9:71000000-71500000	chr9	0.227221	0.844111	0.366131	1	-1.01447	-1.11961	-1.21463	-1.12898	-0.870553	-1.00357
chr9:71500000-72000000	chr9	0.0667737	-0.0796535	-0.0457373	3	-0.4632	-0.534246	-0.586469	-0.41906	-0.527743	-0.561516
chr9:72000000-72500000	chr9	0.0483263	0.337559	0.0338265	3	-1.08918	-1.05585	-1.14721	-1.00905	-1.05654	-0.963418
chr9:72500000-73000000	chr9	0.166754	0.30561	0.355645	2	-1.21008	-1.28649	-1.17348	-1.05652	-1.03255	-1.18224
chr9:73000000-73500000	chr9	0.0431977	0.264101	0.488664	1	-1.06344	-0.752779	-0.944231	-1.07059	-0.852092	-0.800193
chr9:73500000-74000000	chr9	0.2753	0.669855	0.436586	0	-1.24326	-1.3494	-1.19883	-1.30037	-1.46279	-1.20078
chr9:74000000-74500000	chr9	0.444913	0.715981	0.383363	1	-1.20512	-1.43464	-1.43968	-1.23161	-1.39594	-1.2917
chr9:74500000-75000000	chr9	0.129516	0.843054	0.164052	2	-1.21588	-1.13538	-1.14909	-1.00189	-1.06124	-1.06335
chr9:75000000-75500000	chr9	0.23205	0.71846	-0.000286819	3	-0.845597	-0.878054	-0.847892	-0.853443	-0.732991	-1.01088
chr9:75500000-76000000	chr9	0.124138	0.985376	0.166078	1	-0.641921	-0.64469	-0.869336	-0.339032	-0.678442	-0.846363
chr9:76000000-76500000	chr9	-0.0731449	0.511814	-0.0795062	2	-0.321514	-0.379708	-0.654486	-0.131391	-0.317651	-0.53021
chr9:76500000-77000000	chr9	-0.147955	0.559932	-0.23825	2	0.0340333	-0.0766532	-0.158813	0.539223	0.164263	-0.0307567
chr9:77000000-77500000	chr9	0.0110706	-0.189409	-0.0350324	2	0.0648858	-0.0432188	0.145529	0.164377	0.419203	0.0824257
chr9:77500000-78000000	chr9	0.000992053	-0.350369	-0.166645	1	0.486288	0.13248	0.228072	0.0391198	0.121255	0.2746
chr9:78000000-78500000	chr9	-0.007924	0.00764523	-0.0697891	3	0.175418	0.385215	0.225306	0.257559	0.162876	0.692936
chr9:78500000-79000000	chr9	0.0652212	-0.301709	-0.244402	0	-0.302583	-0.054253	-0.226372	-0.11789	-0.359525	-0.165003
chr9:79000000-79500000	chr9	-0.199379	-0.0887085	-0.108924	0	-0.0184093	-0.0101326	-0.52592	-0.184067	-0.35013	-0.0424963
chr9:79500000-80000000	chr9	-0.181241	-0.0588829	-0.108826	1	0.192266	0.0526594	0.10557	0.278402	0.0419388	0.061698
chr9:80000000-80500000	chr9	0.0172219	0.11106	-0.0137103	0	-0.239215	-0.122795	-0.70253	0.0648063	-0.261598	-0.183856
chr9:80500000-81000000	chr9	-0.0171557	-0.265181	-0.351924	0	-0.254044	-0.639729	-0.63784	-0.181091	-0.452067	-0.0545244
chr9:81000000-81500000	chr9	-0.0999109	-0.296713	-0.268605	0	-0.320002	-0.277247	-0.180411	0.104164	-0.280109	0.181143
chr9:81500000-82000000	chr9	-0.250279	-0.165581	-0.327392	4	0.26684	0.112822	0.43105	0.740465	0.185786	0.421902
chr9:82000000-82500000	chr9	-0.0877915	-0.0458293	0.116086	0	0.111827	-0.122095	-0.161256	0.0925577	-0.200124	-0.270245
chr9:82500000-83000000	chr9	0.0985632	0.320787	-0.0438456	0	-0.0362121	-0.126128	-0.0604714	0.281823	-0.00584082	0.00844164
chr9:83000000-83500000	chr9	-0.0539677	0.768521	0.0315246	1	0.406036	0.547234	0.249869	0.700891	0.274561	0.555638
chr9:83500000-84000000	chr9	-0.15171	0.0208822	-0.00682032	9	0.50835	0.99597	0.720809	0.702022	0.691168	0.937665
chr9:84000000-84500000	chr9	0.0143017	0.367636	-0.171659	1	0.883889	1.17206	0.922478	0.924033	1.10725	1.26674
chr9:84500000-85000000	chr9	-0.0576636	0.580193	0.146065	1	0.566977	0.879165	0.86155	0.958949	1.09237	0.949474
chr9:85000000-85500000	chr9	0.121938	0.353841	-0.161119	0	0.645762	0.9106	0.983247	0.943796	1.056	1.07945
chr9:85500000-86000000	chr9	-0.163357	0.0536979	-0.177445	2	0.738897	1.04423	0.887284	0.835372	1.13865	1.16739
chr9:86000000-86500000	chr9	-0.0386698	-0.262559	-0.222204	4	1.14022	1.33043	1.51832	1.22281	1.16277	1.17923
chr9:86500000-87000000	chr9	-0.374158	-0.425812	-0.193723	1	1.45126	0.868507	1.44442	1.33018	1.1229	1.28031
chr9:87000000-87500000	chr9	0.112774	-0.622685	-0.234034	1	1.02962	0.759167	1.2913	0.994753	1.23827	0.921152
chr9:87500000-88000000	chr9	-0.0401761	-0.443548	-0.543647	5	1.05731	0.512467	1.15157	1.10426	1.24915	1.38555
chr9:88000000-88500000	chr9	-0.167361	-0.467116	-0.266733	2	1.17676	0.986821	1.27809	1.26765	1.27756	1.1766
chr9:88500000-89000000	chr9	0.133694	-0.815106	-0.179685	2	1.45684	1.33123	1.08944	1.28485	0.680665	0.934479
chr9:89000000-89500000	chr9	-0.209036	-0.281439	-0.343259	4	1.31684	1.39502	1.19305	1.1865	1.36577	1.1235
chr9:89500000-90000000	chr9	-0.152709	0.37496	-0.311949	1	1.35545	1.27866	1.11326	1.16558	1.29912	1.4342
chr9:90000000-90500000	chr9	0.03143	0.319027	0.0859359	0	1.2767	0.844117	1.18601	0.777616	0.902657	1.04384
chr9:90500000-91000000	chr9	0.136291	0.154822	-0.112767	2	1.17338	1.17293	0.764931	1.27524	0.981781	0.765693
chr9:91000000-91500000	chr9	-0.098708	-0.681356	-0.014362	2	1.11102	1.27611	1.33016	1.0241	1.27623	1.12951
chr9:91500000-92000000	chr9	0.0398006	-0.503856	-0.199773	1	1.08948	1.30754	1.46555	1.01282	1.19375	1.17717
chr9:92000000-92500000	chr9	0.194474	-0.961497	0.0539698	7	1.42281	0.965581	1.04377	1.28056	1.48067	1.10739
chr9:92500000-93000000	chr9	0.00379742	-0.405131	-0.102533	5	1.55358	1.09598	1.27715	1.17533	1.48183	1.44744
chr9:93000000-93500000	chr9	-0.186327	0.166408	0.249295	6	1.65169	1.45725	1.58706	1.30221	1.55067	1.36214
chr9:93500000-94000000	chr9	-0.261517	0.287498	0.0290508	2	1.4506	1.11208	1.32333	0.988248	1.43089	1.08308
chr9:94000000-94500000	chr9	-0.136704	-0.471082	-0.124813	4	1.09184	1.08778	1.12275	1.17349	1.22471	1.3656
chr9:94500000-95000000	chr9	-0.0530207	-0.860208	-0.249845	4	1.34244	1.6001	1.24642	1.44873	1.44171	1.30395
chr9:95000000-95500000	chr9	0.169188	-0.92716	-0.108644	1	1.12919	1.5255	1.12754	1.46887	1.31284	1.18811
chr9:95500000-96000000	chr9	0.0568558	-0.76818	-0.0202619	2	1.45259	1.24186	1.19653	1.07117	1.14984	1.30935
chr9:96000000-96500000	chr9	-0.142189	-0.686566	-0.227127	4	1.49607	1.88119	1.44695	1.70596	1.4686	1.23082
chr9:96500000-97000000	chr9	0.0820211	-0.56784	-0.089192	5	1.35007	0.942099	1.52071	1.13256	1.09337	1.19302
chr9:97000000-97500000	chr9	-0.0727363	0.128127	-0.151658	3	1.3043	1.29625	1.62754	1.46515	1.20816	1.39769
