anchor	anchor_rna_contrast	balance_baseline_lmnb1	balance_baseline_log2_mean_cpm	balance_log10_transcript_span	balance_log1p_tss_count_1mb	chromosome	control_mean_rna_contrast	controls	matched_difference	maximum_squared_distance	status	tss
PIANP	-0.9617046079961002	-0.156408427382846	0.10208622688587132	-0.06750275041894493	0.16809105251448153	chr12	-0.01853475707381702	TROAP;GPD1;BCDIN3D;DNAJC22;TAMALIN	-0.9431698509222832	0.3808787005762619	matched	6700814
PIAS2	-0.17507272570673216	0.30265084841922896	0.005515112399975933	0.5420072838194088	0.23854656838048527	chr18	-0.11724994572089882	DSC2;ZCCHC2;DSG2;MBD2;B4GALT6	-0.057822779985833336	1.1605654188225258	matched	46917506
PIBF1	-0.19961772006379963	0.05522909828314343	-0.31515741727743346	0.24699805642393224	-0.5567998236882019	chr13	-0.0256480279990412	STARD13;PDS5B;LRCH1;MIPEP;WASF3	-0.17396969206475843	1.1531846009347593	matched	72782132
PICALM	-0.028858203266622695	-0.22252640933696033	0.46686588348927094	0.1454687894634159	-0.1077387782749833	chr11	-0.1884947259290513	RAB6A;PPME1;USP47;HIPK3;PDHX	0.15963652266242861	1.0053983536558555	matched	86069083
PIGF	0.15854319322483335	-0.32714808595627565	-0.3386181268764149	0.3221437240551288	0.04518369204431727	chr2	-0.010922975315362932	DCAF17;DNAAF10;TRMT61B;GPATCH11;NDUFAF7	0.16946616854019628	0.7831500944575673	matched	46617040
PIK3R3	0.28734807692313336	-0.0670452472968246	0.14006598163220552	0.05204824533490837	-0.08537903289505377	chr1	-0.041144086363775034	WASF2;ARID1A;KDM1A;VPS45;PHACTR4	0.3284921632869084	0.3070080810796964	matched	46132628
PIP5KL1	0.051565690756221416	-0.3285530161604816	-0.2929144949503941	-0.01461739919829208	-0.030308173488604373	chr9	0.16920377845483348	SAPCD2;ARHGEF39;SPMIP6;CCDC183;CEL	-0.11763808769861206	1.0122068887224391	matched	127930776
PITPNB	-0.044043024092228045	-0.5034067778131703	-0.17959510215847208	-0.32895439117144654	-1.3629756301318288	chr22	-0.0527444626226794	ATXN10;MRTFA;KIAA0930;RBFOX2;RBX1	0.008701438530451355	4.007215235801221	matched	27919255
PJVK	0.4710342570242577	0.1897303977121534	-0.2019519288039171	0.15491304645514525	-0.3876669574463324	chr2	0.024874730023173752	GPR75;BMP10;FBXO48;C2orf72;PHOSPHO2	0.44615952700108397	0.9487812946397715	matched	178451377
PKN3	0.3595926996928758	-0.1828705533904622	-0.11985261988820284	0.28932224036402465	0.2006849645148856	chr9	-0.011227581774342021	CCDC183;ZBTB26;NUDT2;PTGES;SAPCD2	0.3708202814672178	0.8322468089561148	matched	128702502
PKP2	-0.5613320946665556	0.3363728259226466	0.6529060532206936	-0.007649380190368316	0.00427541198753878	chr12	-0.19927688680453526	PRICKLE1;BCAT1;SCYL2;ETNK1;USP15	-0.3620552078620204	1.4362397433442893	matched	32896776
PLA1A	0.12943864114967163	0.12619385109154768	-0.26501992943412556	-0.14163813871038622	0.004267776123936362	chr3	0.009682383393407615	IGSF10;CCDC13;GCSAM;ERICH6;KIF15	0.11975625775626401	0.6914604252806177	matched	119597884
PLA2R1	0.02624567728448035	-0.18367378487747577	-0.06310116381732034	0.059585799080717594	-0.2560326581078294	chr2	-0.09950412299314407	WDR35;CHN1;SRBD1;INO80D;TANK	0.12574980027762442	0.5520391731801669	matched	160062614
PLCB2	0.06830094544893983	0.05032431265739645	-0.3331892448731082	-0.3015933203189088	0.06998917436837648	chr15	-0.2309058012413031	PARP16;PPCDC;SNUPN;SCAMP5;IGDCC4	0.29920674669024294	0.5704162519186267	matched	40307934
PLCD3	0.03592549582198501	-0.5672694624383492	0.001308622577261942	-0.5111784875190927	0.15476766870758285	chr17	-0.1172526140461013	NUFIP2;CCDC47;DDX42;CDC27;IGF2BP1	0.1531781098680863	1.15023051952823	matched	45132514
PLD2	-0.1529898838004602	-0.01565382361941714	-0.09698945498150166	0.05499357419633788	-0.08663930224147953	chr17	0.05148603606144436	TEN1;PCGF2;PTGES3L;ARMC7;FAM171A2	-0.20447591986190455	0.24958067822362018	matched	4807151
PLPP1	-0.039576291221909976	0.026904051736241996	-0.21541275729843326	-0.06091147512222439	0.0740222347857693	chr5	-0.3026289972060109	MRPS27;CMYA5;FAM13B;NIPBL;SCAMP1	0.2630527059841009	0.4503981360094986	matched	55534963
PLSCR3	-0.0554073940477009	0.033199395892289596	0.043204225714885025	0.05803674995416008	0.2575881874165671	chr17	0.09091027959320677	NKIRAS2;MRPS7;ALYREF;KRT10;COASY	-0.14631767364090767	0.3751304132199387	matched	7394524
PLXDC2	0.14078781209686486	0.42087927608994946	-0.31479714429555045	0.31854546254766913	-1.2226380579898615	chr10	-0.10761770992413525	VTI1A;BICC1;ARHGAP21;MPP7;PARD3	0.2484055220210001	3.6009883457986733	matched	19816431
PNMA1	-0.1024773275314681	-0.3893882016526616	0.048673739364523017	-0.3187813526459151	0.5134263615373946	chr14	0.02407129013728504	CKB;MGAT2;RPL36AL;PRMT5;BAG5	-0.12654861766875314	1.2881976992257522	matched	73714383
POGLUT1	-0.13723931549658808	-0.056669801291608715	-0.018452837661121463	-0.01939732645941945	-0.2789205904841138	chr3	-0.09260934935782136	SLC35A5;B3GNT5;ACAD9;MIX23;RAB43	-0.044629966138766713	0.360516861106388	matched	119468962
POLD1	0.10510629520617876	0.03643426738802802	-0.006522217967647376	0.004722214370124517	0.4339260982368571	chr19	-0.019341217785974946	ZNF544;BCKDHA;CERS4;MAP3K10;CACNG7	0.1244475129921537	0.41196619008125324	matched	50384346
POLR1F	0.4838283476002312	-0.011792886372855804	-0.21889349117497858	-0.3630098147293453	-0.15650798536884314	chr7	-0.06496251354974758	RP9;KBTBD2;ING3;TMEM168;UPP1	0.5487908611499788	0.7414574315488649	matched	19709036
POLR2A	-0.18865407919985966	0.060563200421573704	-0.056815949858773473	0.1511616651959567	0.16069995739244614	chr17	-0.0415836986630195	SMARCE1;DNAJC7;RAB5C;JPT1;SUMO2	-0.14707038053684016	0.4220510038025179	matched	7484365
POLR3G	0.911783257362325	-0.32878655179528166	0.11839996713005685	0.009093010597413687	-0.281022305788597	chr5	0.04455173869767515	OTULINL;GIN1;HMMR;C5orf34;FAM169A	0.8672315186646499	1.2344608962586536	matched	90474863
POMT1	0.061341506782026656	-0.2085709567003772	-0.20637580390420418	0.1248694862241721	-0.026163404536383862	chr9	0.20570693283053246	PRPF4;STOM;ARPC5L;CHMP5;BAG1	-0.1443654260485058	0.34749701869505983	matched	131502917
PPID	-0.12724388640574524	-0.12795609700403587	0.11602899940254097	-0.0601317224909802	-0.09926577216121957	chr4	0.02816341881868248	NOA1;FGF5;METTL14;SCOC;SPRY1	-0.15540730522442772	0.9046884775801982	matched	158723395
PPIL1	0.06035938758768733	0.17191731985416236	-0.12977550193326265	-0.3468636328017566	0.24808790057359636	chr6	-0.0445778079595783	NUP43;TRIM27;GINM1;CDC5L;PPIL4	0.10493719554726563	0.8964703074374295	matched	36874802
PPM1G	0.31245718563259484	-0.27199914835972283	0.17579645669820065	0.06832992916781884	0.3946146828300615	chr2	-0.053352894614128676	PCYOX1;SLC4A3;TIA1;TMBIM1;SELENOI	0.3658100802467235	1.0019950127376074	matched	27409590
PPP1R12B	-0.5125143929150502	-0.6348258146092953	-0.020883542549660294	0.31484302914332196	0.5703321015484986	chr1	-0.2588082857766375	PDE4DIP;CLIC4;MACF1;LAMC1;KIF1B	-0.2537061071384127	1.796113605019533	matched	202348698
PPP1R14A	0.4408503838203215	-0.17672191945446625	0.08775000952784373	-0.04929659121457464	-0.2557648591595979	chr19	0.10071680587544984	GADD45GIP1;HMG20B;ELOF1;MRPL4;TRIR	0.34013357794487165	0.30803856634071036	matched	38256373
PPP1R15B	-0.09421356041337958	-0.063142153990559	0.08142223852600794	-0.19407125503017497	-0.046410120058837045	chr1	0.30442740519710776	PITHD1;ZNF436;RABIF;C1orf52;POLR3GL	-0.39864096561048734	0.29014191750367874	matched	204411816
PPP2R3A	-0.14611164622964523	0.004220780973860583	0.2446292410236774	0.08484366558158984	-0.21098667788656944	chr3	-0.15497360588665296	ZNF654;ATP11B;RARB;ATG7;FRMD4B	0.008861959657007729	0.6425943672797794	matched	135965727
PPWD1	0.1343187963928818	0.1026604639629407	0.14023770571361271	-0.030821564128013436	0.22451461413722662	chr5	0.09459346303814291	BNIP1;UTP15;ANKRA2;PTCD2;DCP2	0.03972533335473889	0.6493495860642857	matched	65563295
PRKAA1	-0.3789447029269697	-0.1477551712895422	-0.14269965572430665	-0.16866916479594812	-0.25967650912917584	chr5	-0.2038893732583828	GFM2;GOLPH3;LARS1;SNX2;SNX18	-0.1750553296685869	0.39219501971134496	matched	40798373
PRKAR1A	0.15655950381560757	0.10006485043158556	0.6302949654252592	-0.17532439884911943	-0.10197958687503589	chr17	-0.175517837774181	ZNF207;GAA;PSMD11;LGALS3BP;MRC2	0.3320773415897886	1.187648025997915	matched	68512429
PRKRA	0.01750890857268672	-0.05805165917191335	-0.04796601280416618	0.030000696377536384	-0.21820701726063418	chr2	0.0785641743838914	DPY30;CFAP36;COQ10B;ITGB1BP1;ORMDL1	-0.061055265811204684	0.2838141926739546	matched	178451174
PRPF3	0.038826260684762026	-0.41115808382457364	-0.23600738442924282	0.052159995027742975	0.23562517086798707	chr1	0.022593741679193258	SYT11;KLHL12;YY1AP1;GPBP1L1;GPN2	0.01623251900556877	0.7218627219837075	matched	150321532
PRR12	-0.34898638692056316	-0.17637128888982923	-0.041439783820490766	-0.12889369889252678	0.3738676807002681	chr19	-0.07385681485796525	CARD8;PGPEP1;LIG1;CLASRP;CARM1	-0.2751295720625979	0.5499786937915427	matched	49591181
PRRC1	-0.3241775964137341	-0.14567018505268292	-0.07064789575395514	-0.2823044220523241	-0.277360997062693	chr5	0.006014755424953555	GOLPH3;TCERG1;ELL2;PPP2CA;IL6ST	-0.33019235183868767	0.7400675223450577	matched	127517639
PRRG2	-0.26657736388476283	-0.04510779191054981	-0.2521117489486575	-0.1974627791546807	0.39399652967331655	chr19	0.13590071665674214	KCNJ14;ZNF114;PDE4C;RINL;GIPC3	-0.40247808054150497	0.5715329698681224	matched	49581315
PSEN1	0.0006030631531910302	0.07091284798575326	0.04392593707766135	-0.10724446204545313	0.02714483053962332	chr14	-0.141042739366741	MAP4K5;RCOR1;SOS2;MARK3;NEK9	0.14164580251993203	0.42170128322397815	matched	73136506
PSMB1	0.4935485754228912	0.1754059657221968	0.1779050495331106	-0.2192241875462104	-0.22902409478370112	chr6	-0.14094334621425308	PNISR;UBE2J1;BCLAF1;FUCA2;AMD1	0.6344919216371443	0.40722223355071974	matched	170553306
PSMB6	0.243578767443692	-0.18838178296270558	0.10431042108969502	-0.42511679117645174	0.010292413944621437	chr17	-0.016499471775669128	ATP5MC1;ALYREF;FZD2;SLC25A39;PYCR1	0.26007823921936113	0.48237379953413967	matched	4796163
PSMD6	0.10497869222727108	-0.15620849561467387	0.4010916022632681	-0.4014930533292628	-0.321311456474483	chr3	0.04364888863728922	TIPARP;CMTM6;NFKBIZ;CLDN1;FYTTD1	0.06132980358998186	0.9979018256203828	matched	64023493
PSMD8	0.14967446324846367	0.15529767764381894	0.06359356709856345	-0.20729549788943125	-0.12099047234360438	chr19	0.0514054621731459	UBXN6;DAPK3;CDC37;MYDGF;PLPPR2	0.09826900107531777	0.2205678900361661	matched	38374570
PSME3IP1	0.17193082072101795	-0.3267010947131166	0.05223678488855177	0.19759263188586312	-0.25188589593862243	chr16	0.10002807102528485	NAE1;SLC7A6;PSKH1;CENPT;PLA2G15	0.0719027496957331	0.5863411156236857	matched	57186038
PTGER3	0.1408702156321875	0.1903439210790887	-0.1264215146440446	0.35178244485571597	-0.38199836745363225	chr1	0.03234960687555115	MAP3K21;HOOK1;OPN3;C1orf105;NUF2	0.10852060875663634	0.9415032711858878	matched	71047815
PTGES3	0.10355895171856311	-0.44446496406945485	0.06300861913661704	0.056833453102435275	0.4252038759446015	chr12	0.028077161394380032	PCBP2;SPRYD3;NCKAP5L;ATP5MC2;CHD4	0.07548179032418308	0.9033968438902085	matched	56688283
PTPN13	0.0771007300896791	-0.11041405309787988	-0.14131780237780958	0.24983156525760508	0.1698607668800204	chr4	-0.08031078393995994	SH3RF1;FBXW7;PDE5A;SYNPO2;NFKB1	0.15741151402963904	0.32569653841664375	matched	86594314
PTPN9	-0.10157923214679165	-0.0636477730098306	0.00118556249103563	0.2909627764527707	-0.03330130462876679	chr15	0.00782329251672334	GOLM2;DPP8;TMEM87A;ZNF106;RTF1	-0.109402524663515	0.45658822160934703	matched	75579314
PTPRB	-0.014306555483405425	0.01586571865057837	0.07907139086755063	-0.03858559114098292	-0.21621603225595654	chr12	-0.12247826026464406	POLR3B;APPL2;DERA;CRY1;BICD1	0.10817170478123864	0.5192043604912836	matched	70637428
PTS	0.16696452027396358	0.19656721256143167	-0.12967646971916957	-0.180160014236718	0.01971936244023334	chr11	0.04360321378933492	AKIP1;MRPL21;LTO1;PACSIN3;UCP2	0.12336130648462866	0.37218820345220577	matched	112226427
PUM2	-0.16344788416787637	-0.1683678322134623	0.09146763098655986	-0.07705602839343229	-0.08297139590310632	chr2	0.01583061017560733	STAT4;CCDC88A;HAT1;WDR33;TLK1	-0.1792784943434837	0.25122411271070955	matched	20350843
PURA	0.2996613577366736	-0.43111056765661004	-0.13387464793041282	-0.5602992890882865	0.5727169778912007	chr5	-0.201291741729959	GNPDA1;SLC26A2;SMIM3;ZNF346;ZCCHC10	0.5009530994666326	1.6851789884496433	matched	140114108
PYM1	0.45967350949025576	0.10080333725938084	-0.1352664338856407	0.2263204312129148	0.04910665646655765	chr12	-0.19116295524760007	RARG;SP1;TNS2;IFFO1;STAT6	0.6508364647378558	0.4086599911850523	matched	55927893
QARS1	0.14315911042220897	-0.5208770119939787	0.2582082134320439	-0.10115587689661476	0.42696582688153506	chr3	-0.28403595529045306	SPCS1;GLT8D1;TWF2;DVL3;NT5DC2	0.427195065712662	1.2279035447506454	matched	49104756
QRICH1	-0.1691539910584643	-0.370734104186788	-0.0010457246362574057	-0.13579092378688917	0.8942920139764389	chr3	-0.1043291053546799	SETD5;YEATS2;PARL;PCYT1A;ABCC5	-0.06482488570378439	1.4781250669041626	matched	49094070
RAB21	0.3265969311380994	-0.1314341533380846	-0.2062318513993805	-0.1998256017267423	-0.1279837691698894	chr12	-0.0813475846135665	KCNMB4;NUAK1;METAP2;XPOT;SCAF11	0.4079445157516659	0.3980942387962374	matched	71754862
RAB34	0.26341419711221814	-0.10312816736878272	-0.06747140360746662	-0.2145718346308534	0.07003125791499354	chr17	0.09020302757541163	ATP5MC1;SRSF2;PSMC5;ORMDL3;ATXN7L3	0.17321116953680651	0.48829848107639423	matched	28717867
RAB3B	0.1586085513642912	-0.04319920007779121	-0.06270134368519897	-0.07175336704935142	0.08031764525835099	chr1	-0.016071460482513622	ZBTB40;PPP2R5A;PHTF1;USP48;PEX14	0.17468001184680482	0.2488291950850577	matched	51990699
RAB42	0.01703687568954204	-0.2650459975293238	-0.16027024715206095	-0.08439643965059518	0.08510473686124209	chr1	0.08365490190048379	HJV;CORT;MYCL;NUDT17;CFAP126	-0.06661802621094175	0.6086551145504537	matched	28592264
RAB44	-0.07779316421507032	-0.17820940852025213	-0.8697976158124718	0.2913571303588273	-0.21938973848401655	chr6	-0.15272192863279294	RSPH9;DEF6;FANCE;FRS3;BICRAL	0.07492876441772262	2.140723956512439	matched	36697825
RAB5B	0.09609305201439966	-0.28779609694650554	0.11715708017408955	0.12993054591813155	0.18259441293203071	chr12	0.052604725699049656	SPRYD3;PCBP2;NCKAP5L;AAAS;ATP5MC2	0.043488326315350004	0.5976558912578106	matched	55974077
RAD23B	-0.08264577136993623	-0.7150313959475796	0.572889973201207	-0.02193604525869819	-0.6334668084701254	chr9	-0.008259451586907399	LURAP1L;PAPPA;CTNNAL1;TXN;KLF9	-0.07438631978302883	3.5347535362439064	matched	107283278
RAD51AP1	0.21798900179650804	-0.507955478595226	0.005745722197180836	-0.23203378168655672	0.060759388061514985	chr12	0.017990257178203517	KICS2;ZNF140;ZNF891;TCP11L2;C12orf60	0.19999874461830452	0.7018144779617586	matched	4538889
RAD51B	-0.009884248607430646	-0.805446808986382	-0.518675411909091	0.9369260602831624	0.3299243408110929	chr14	0.002345067703813309	TRIM9;NPAS3;TXNDC16;CDKL1;SYT16	-0.012229316311243955	3.5124609946011986	matched	67819778
RAI1	-0.19404541946187237	-0.0887130635831172	-0.102605551431602	0.2166900063172681	-0.002716593343272261	chr17	-0.15580805339298803	SPAG9;CUEDC1;AATF;SEC14L1;PRPSAP2	-0.03823736606888434	0.3286928734503557	matched	17681457
RALBP1	0.038422677600755684	-0.43134960103788356	0.23078574564079102	0.08858442364717478	0.0689102025665268	chr18	-0.19981643018994505	MALT1;ELP2;RIOK3;GATA6;MIB1	0.23823910779070073	0.8278436898391848	matched	9475512
RAPH1	-0.09949253142088832	-0.18878257561694212	-0.23195983411950327	0.16744859726060746	-0.16179940009976224	chr2	-0.1548026515859661	AFTPH;ATL2;SMARCAL1;MARCHF4;DHX57	0.055310120165077775	0.28878443754852356	matched	203535300
RASSF9	0.05873338308054055	0.29141271699848237	-0.18513911387316084	-0.4230389938972594	-0.32379207807627286	chr12	0.016557983196884597	HRK;RNFT2;ART4;METTL25;LGR5	0.04217539988365595	1.8456498847671663	matched	85836408
RBM15B	-0.2456479724685776	0.5506847984378815	-0.046929891391012335	-0.1454437827699766	0.3060776856167248	chr3	0.05272586979852445	BAP1;NDUFB4;CLDND1;TMEM115;MRPS25	-0.29837384226710206	1.2322440884160308	matched	51391284
RBM22	0.37134494502364745	-0.03897751931800242	-0.3870119504190329	-0.21148838932285374	0.5643070314661718	chr5	0.02711596754117951	FAM53C;CAMLG;RPL26L1;UBE2B;C5orf24	0.34422897748246795	1.1486511972364335	matched	150701061
RBM39	-0.020648087799902015	-0.6247886111205547	0.18352743944362349	-0.057776900709426926	0.2643429870154925	chr20	-0.21001093514242958	AHCY;DYNLRB1;DIDO1;PTPN1;B4GALT5	0.18936284734252756	1.3660143014199275	matched	35742259
RBM45	-0.06918539978390692	-0.10985215783876923	-0.25052694199845005	-0.1515337648812369	-0.07215990746081657	chr2	0.08529326919848651	TYW5;FKBP1B;WDCP;C2orf69;DYNC2LI1	-0.15447866898239343	0.35116338035473593	matched	178112436
RCBTB2	-0.04412805074126469	-0.010264208873154906	-0.0335427893880732	0.09861950956420401	-0.15431277506700708	chr13	-0.2011317665109587	LCP1;ZMYM5;THSD1;NEK3;ALG5	0.15700371576969402	0.43792901762622033	matched	48533079
RCN3	-0.23093230058195768	-0.02071905870086932	0.0549060125169154	0.14089933218664047	0.39517433217289977	chr19	0.14357731850104755	CYTH2;LSM4;GRWD1;KXD1;MFSD12	-0.37450961908300523	0.41298899331567734	matched	49528002
REEP2	-0.10204389914184908	-0.3786982827051655	-0.017834298103901358	-0.20825340429362293	0.16538674412461846	chr5	-0.06545699687998638	C5orf24;HNRNPH1;GPX8;STING1;SMIM3	-0.0365869022618627	0.7903880594827875	matched	138439056
RELB	0.06954596208455754	-0.06183393414040639	0.05951264661590881	0.030144909924577495	0.11093660413095785	chr19	0.028761581926872462	PIAS4;ECSIT;LIG1;LTBP4;CARD8	0.04078438015768508	0.321274782869174	matched	45001463
REP15	-0.23882691234880282	-0.2947108715835439	-0.44791809391880166	-0.8912865868207573	-0.40041275068595983	chr12	-0.03748947347628584	EID3;APOLD1;INHBE;SOCS2;GPD1	-0.20133743887251698	3.5878447847833326	matched	27696446
RFX2	-0.14498455763232543	-0.39125279161863374	-0.2083284064861186	0.6195177228446427	-0.17557665961935698	chr19	-0.04322613305440441	SLC8A2;SPTBN4;ANKRD24;ATCAY;NOVA2	-0.10175842457792102	1.0258747537387618	matched	6110499
RGL1	-0.22431482156606464	-0.060283635130935265	0.14252663035952873	-0.07851016766431296	-0.014039996016120493	chr1	-0.28018523706965137	FNBP1L;USP24;PKN2;ZZZ3;EPS15	0.055870415503586734	0.16601782228918377	matched	183805119
RGL2	-0.12280714502024548	-0.5423161670736182	-0.053241640946961655	0.04044194392076195	0.12536322072143324	chr6	-0.02852466587069849	GTPBP2;MAD2L1BP;POLR1C;GNL1;PIM1	-0.09428247914954699	0.8871851346295219	matched	33298941
RGMB	-0.1776725473603502	-0.03791168013010292	-0.012560975774958072	0.11993395974640092	-0.7241693098347937	chr5	0.05308958698345237	YIPF5;PJA2;NUDCD2;MAT2B;PELO	-0.23076213434380258	1.5160558793271453	matched	98773662
RGS4	0.028335213142932858	0.0637386730954341	0.0778577805056555	-0.15362050086212575	-0.2246691254167399	chr1	0.1326944473425579	DEGS1;RHOC;HNRNPU;GNG5;GUK1	-0.10435923419962503	0.5506795705263913	matched	163069360
RHEB	0.2809123359738841	0.006458407316664805	0.17392709186137834	0.06554584621553339	0.30540818330371133	chr7	-0.154632106564012	STRIP2;RCC1L;STK17A;FBXL18;GTF2I	0.4355444425378961	0.3541309278700074	matched	151519894
RHOBTB3	-0.6182459359101955	-0.2121820664770786	0.31873155666286035	-0.15604119423100749	-0.21714445993421205	chr5	-0.3445495795736141	ATP6V0E1;IL6ST;CPEB4;TNPO1;FBXW11	-0.2736963563365814	1.0275014747975413	matched	95731335
RIMOC1	0.301909635285984	0.06712639419633337	0.005709692153431589	-0.20150280934399017	-0.06396528543978075	chr5	-0.0298408806354008	ZCCHC9;ATPSCKMT;PWWP2A;SKP2;RIOK2	0.3317505159213848	0.39211691499233836	matched	41904343
RIPOR3	0.23941805251561243	-0.8685974992680492	-0.9971789086612228	0.36511961221046674	-0.50929980678079	chr20	-0.23702036468152776	RBL1;MROH8;ZNF341;TTI1;KIAA1755	0.4764384171971402	3.307665451993975	matched	50691541
RMDN2	-0.286279140642975	-0.2969455718568612	-0.08822703002239402	0.19321177795488353	0.15201218524516721	chr2	-0.1274195254918813	CREB1;METTL8;DCAF17;ALS2;GMCL1	-0.1588596151510937	1.012602673779615	matched	37925286
