tile_id	chrom	dlam_mCh	siScr_mCh	dlam_DNK	tss_count	pc1_GSM9401860	pc1_GSM9401861	pc1_GSM9401862	pc1_GSM9401863
chr8:119000000-119500000	chr8	0.106406	-0.913515	-0.138604	1	0.669071	0.573133	0.599258	0.64171
chr8:119500000-120000000	chr8	-0.22776	-0.378753	-0.151784	2	0.43726	0.549132	0.765028	0.795854
chr8:120000000-120500000	chr8	-0.252329	0.445305	-0.209231	3	-1.17212	-1.18386	-1.06256	-1.00338
chr8:120500000-121000000	chr8	-0.353534	0.535707	-0.416449	4	0.265732	0.331918	0.381896	0.460998
chr8:121000000-121500000	chr8	-0.243867	0.494146	-0.102059	3	-1.01782	-0.975777	-1.09241	-1.16985
chr8:121500000-122000000	chr8	-0.247284	0.404656	-0.429249	1	-1.03964	-0.977351	-0.953548	-0.846647
chr8:122000000-122500000	chr8	-0.20106	-0.158021	-0.229112	0	-1.43208	-1.43576	-1.46632	-1.47143
chr8:122500000-123000000	chr8	-0.065751	-0.60301	-0.0291	1	-1.37683	-1.36331	-1.42738	-1.27835
chr8:123000000-123500000	chr8	-0.160288	-0.133711	-0.226265	0	-1.33055	-1.36132	-1.34874	-1.14327
chr8:123500000-124000000	chr8	-0.069189	-0.281494	-0.396714	1	0.212697	0.31247	0.333655	0.331954
chr8:124000000-124500000	chr8	-0.183754	-0.88542	-0.390353	7	1.2726	1.23148	1.21253	1.21143
chr8:124500000-125000000	chr8	0.013668	-0.841562	-0.523963	5	0.691289	0.533615	0.716344	0.762891
chr8:125000000-125500000	chr8	-0.214491	-0.789296	-0.419533	3	0.104353	-0.0355282	0.129254	0.185087
chr8:125500000-126000000	chr8	-0.020631	-0.149793	-0.604454	4	0.945703	0.998635	0.994439	0.857305
chr8:126000000-126500000	chr8	0.002626	-1.01058	0.142455	4	1.38161	1.43109	1.35491	1.43328
chr8:126500000-127000000	chr8	-0.061754	-0.240354	-0.406632	0	0.329091	0.287475	0.264037	0.414294
chr8:127000000-127500000	chr8	-0.032336	-0.123153	-0.177317	0	-0.961575	-0.934106	-0.986107	-0.925017
chr8:127500000-128000000	chr8	-0.057971	-0.383763	-0.181735	1	-0.453079	-0.535227	-0.472924	-0.61868
chr8:128000000-128500000	chr8	-0.223821	-0.274569	-0.467768	2	1.07446	1.11327	0.961485	0.959262
chr8:128500000-129000000	chr8	0.060783	-0.55566	-0.310594	2	1.13706	1.16698	0.991209	1.09476
chr8:129000000-129500000	chr8	0.098289	-0.858918	-0.4015	0	0.122925	0.102842	0.0228155	0.159228
chr8:129500000-130000000	chr8	0.030939	-0.959148	-0.159553	0	-0.423253	-0.419751	-0.605254	-0.614556
chr8:130000000-130500000	chr8	0.113658	-0.985188	-0.301335	0	0.757035	0.77734	0.527618	0.344423
chr8:130500000-131000000	chr8	0.008488	-0.931379	-0.012985	1	0.603506	0.554118	0.516147	0.523673
chr8:131000000-131500000	chr8	0.035281	-0.850998	-0.302908	2	1.06269	1.10245	1.12111	1.06309
chr8:131500000-132000000	chr8	0.012994	-0.197363	-0.134767	0	-0.62784	-0.723037	-0.779985	-0.759512
chr8:132000000-132500000	chr8	0.205725	0.934023	0.236948	1	-1.33566	-1.26557	-1.35437	-1.32476
chr8:132500000-133000000	chr8	0.277764	0.457581	0.097807	1	-0.832097	-0.825559	-0.689934	-0.721744
chr8:133000000-133500000	chr8	-0.083354	1.42979	0.039943	3	-0.696206	-0.722043	-0.719286	-0.723684
chr8:133500000-134000000	chr8	-0.111551	0.530404	0.001629	4	-0.0350625	-0.0811	0.0103064	-0.132965
chr8:134000000-134500000	chr8	-0.199943	0.098978	-0.168666	3	0.238337	0.321506	0.430569	0.593104
chr8:134500000-135000000	chr8	-0.140062	0.497843	-0.12336	1	1.0472	0.993252	1.09092	1.10997
chr8:135000000-135500000	chr8	-0.051735	1.1832	0.121874	0	0.458745	0.585412	0.292155	0.185008
chr8:135500000-136000000	chr8	-0.336754	0.781264	-0.16322	1	0.841844	0.728667	0.81291	0.757048
chr8:136000000-136500000	chr8	0.034231	1.18558	0.267023	1	-0.772476	-0.65532	-0.72165	-0.655292
chr8:136500000-137000000	chr8	-0.082558	0.858247	-0.153652	0	0.0968886	-0.00682816	-0.0811185	-0.0647077
chr8:137000000-137500000	chr8	0.441995	0.609064	0.300982	0	1.13944	1.1478	1.10479	1.04275
chr8:137500000-138000000	chr8	0.442261	0.487942	0.491967	0	0.554466	0.540916	0.587011	0.640228
chr8:138000000-138500000	chr8	0.139088	0.373145	0.361793	0	-0.922779	-0.918681	-0.904984	-1.07215
chr8:138500000-139000000	chr8	0.35392	0.964634	0.463146	0	0.0837937	0.0828959	-0.00780605	-0.0611217
chr8:139000000-139500000	chr8	0.184967	1.51722	0.190054	0	-0.623106	-0.563117	-0.536315	-0.497654
chr8:139500000-140000000	chr8	0.234663	1.17207	0.099731	2	-0.579959	-0.720831	-0.594903	-0.528072
chr8:140000000-140500000	chr8	0.102292	1.24865	0.214563	0	-0.485719	-0.461357	-0.473972	-0.535064
chr8:140500000-141000000	chr8	-0.214205	1.48497	0.332105	1	0.0163898	-0.201028	7.81982e-05	-0.0517913
chr8:141000000-141500000	chr8	0.02709	0.692803	-0.144634	1	0.530251	0.560138	0.520239	0.470785
chr8:141500000-142000000	chr8	-0.03337	-0.857951	0.16695	2	1.12866	1.09556	1.024	0.958792
chr8:142000000-142500000	chr8	-0.208915	-0.093987	0.049092	5	1.19796	1.23881	1.16242	1.21986
chr8:142500000-143000000	chr8	-0.260137	0.877596	-1.2e-05	1	0.305035	0.280876	0.178122	0.195682
chr8:143000000-143500000	chr8	-0.243821	0.692012	0.280833	1	0.300691	0.410423	0.203931	0.23811
chr8:143500000-144000000	chr8	-0.272389	0.339595	0.217163	14	0.566554	0.648248	0.418074	0.509325
chr8:144000000-144500000	chr8	-0.363173	0.025744	0.18081	10	0.872991	0.919982	0.829761	0.910989
chr8:144500000-145000000	chr8	-0.021345	-0.590972	0.341196	19	1.11726	1.08239	1.09184	1.15057
chr8:145000000-145500000	chr8	-0.152742	-0.727408	0.510448	15	0.857302	1.00119	1.03557	0.953161
chr8:145500000-146000000	chr8	-0.220578	-0.671986	0.41445	24	0.974001	1.02114	1.05642	1.03611
chr8:146000000-146364022	chr8	0.024854	-0.60418	-0.157628	8	0.974499	1.03918	1.02566	0.788857
chr9:3000000-3500000	chr9	-0.144567	-0.39644	-0.196649	0	0.201035	0.180436	0.139691	0.264972
chr9:3500000-4000000	chr9	-0.080953	-0.310259	-0.066842	1	0.218029	0.100198	-0.131229	-0.375155
chr9:4000000-4500000	chr9	-0.289295	-0.374979	0.090633	2	0.0658057	0.146468	0.227771	0.279503
chr9:4500000-5000000	chr9	-0.335724	-0.207199	-0.111087	6	1.28677	1.21318	1.26359	1.32783
chr9:5000000-5500000	chr9	0.015384	-0.233756	0.049648	6	1.05871	1.05153	1.06984	1.02607
chr9:5500000-6000000	chr9	-0.02749	-0.58084	-0.255078	4	1.21689	1.29421	1.24243	1.36244
chr9:6000000-6500000	chr9	0.021461	-0.054545	-0.010758	5	1.14189	1.26666	1.24141	1.31278
chr9:6500000-7000000	chr9	-0.249602	-0.185237	-0.213437	2	1.09912	1.13351	1.21618	1.22002
chr9:7000000-7500000	chr9	0.039612	0.396121	-0.240717	0	-0.493513	-0.505898	-0.655896	-0.459276
chr9:7500000-8000000	chr9	0.265858	0.533962	-0.011005	1	-1.12063	-1.22776	-1.16119	-1.11328
chr9:8000000-8500000	chr9	0.207377	0.389606	0.161917	0	-1.45954	-1.38701	-1.38801	-1.44519
chr9:8500000-9000000	chr9	0.112331	-0.222381	-0.078989	0	-1.47148	-1.27786	-1.48864	-1.42725
chr9:9000000-9500000	chr9	0.336191	0.684	0.225208	0	-1.41669	-1.54426	-1.54772	-1.48055
chr9:9500000-10000000	chr9	0.116022	0.392831	0.288427	0	-1.17903	-1.37221	-1.36269	-1.3477
chr9:10000000-10500000	chr9	0.251191	-0.023192	0.234238	0	-1.42321	-1.30198	-1.5158	-1.05934
chr9:10500000-11000000	chr9	0.30636	0.487125	0.395406	1	-1.44568	-1.34755	-1.43536	-1.41023
chr9:11000000-11500000	chr9	0.442694	0.330201	0.49566	0	-1.38549	-1.2822	-1.48136	-1.3107
chr9:11500000-12000000	chr9	0.450705	0.260999	0.525874	0	-1.3735	-1.42269	-1.40118	-1.30724
chr9:12000000-12500000	chr9	0.213293	0.397074	0.628823	0	-1.26715	-1.38526	-1.19752	-1.22536
chr9:12500000-13000000	chr9	0.029358	-0.336435	0.18994	2	-0.906012	-0.745818	-1.11448	-0.924377
chr9:13000000-13500000	chr9	-0.368414	-0.032416	-0.138162	1	-1.36621	-1.32409	-1.44658	-1.39707
chr9:13500000-14000000	chr9	0.305581	0.437516	-0.026534	0	-1.42497	-1.01433	-1.40856	-1.34113
chr9:14000000-14500000	chr9	-0.041564	-0.199914	0.124999	2	-1.1929	-1.17227	-1.22405	-1.11996
chr9:14500000-15000000	chr9	0.031836	0.720915	0.18797	3	-0.684099	-0.573257	-0.670422	-0.603937
chr9:15000000-15500000	chr9	0.087585	0.339397	-0.095568	2	-0.0168833	0.00859066	-0.268271	-0.148473
chr9:15500000-16000000	chr9	-0.128341	0.068327	0.006932	2	0.177166	0.0809065	-0.417616	-0.33095
chr9:16000000-16500000	chr9	0.002184	-0.28472	-0.43471	0	-0.331305	-0.360879	-0.40217	-0.60508
chr9:16500000-17000000	chr9	0.010183	-0.696555	0.073638	1	-1.12096	-1.01689	-1.14032	-0.854159
chr9:17000000-17500000	chr9	-0.350143	0.163392	-0.122794	1	-1.16036	-1.08108	-1.2549	-1.29351
chr9:17500000-18000000	chr9	-0.136455	0.567691	-0.110174	1	-1.23397	-1.1865	-1.18303	-1.07184
chr9:18000000-18500000	chr9	0.116679	-0.212334	0.11268	1	-1.09231	-1.11418	-1.06689	-1.074
chr9:18500000-19000000	chr9	-0.087416	-0.076227	0.008333	0	-0.783063	-0.498591	-0.700704	-0.59998
chr9:19000000-19500000	chr9	-0.260374	-0.17466	-0.294301	7	1.19946	1.19745	1.25132	1.29894
chr9:19500000-20000000	chr9	0.116198	0.736313	0.22746	1	-1.03556	-1.09516	-1.2605	-1.15702
chr9:20000000-20500000	chr9	-0.124541	0.064922	0.007225	0	-0.119406	-0.110184	-0.254245	-0.304904
chr9:20500000-21000000	chr9	0.141241	-0.870213	-0.042136	2	1.02703	1.13703	1.12272	1.20833
chr9:21000000-21500000	chr9	-0.166939	-0.120432	-0.083215	18	0.192128	0.0800599	0.0707439	0.256935
chr9:21500000-22000000	chr9	-0.002708	-0.468306	-0.180405	3	-1.00699	-0.920609	-0.787611	-0.554616
chr9:22000000-22500000	chr9	-0.072623	-0.423299	-0.026573	2	-1.07245	-1.06685	-0.950772	-0.790187
chr9:22500000-23000000	chr9	0.13795	0.103383	-0.033215	0	-1.28931	-1.45163	-1.19916	-1.39905
chr9:23000000-23500000	chr9	0.015918	0.205431	0.060157	0	-1.21991	-1.38457	-1.30894	-1.19823
chr9:23500000-24000000	chr9	-0.131729	0.462073	-0.101246	1	-0.151014	-0.0507525	-0.119024	0.215428
chr9:24000000-24500000	chr9	0.114954	0.587849	0.109119	0	-1.34528	-1.41393	-1.41216	-0.995613
chr9:24500000-25000000	chr9	0.288876	0.489392	0.509668	1	-1.29699	-1.38287	-1.48314	-1.5416
chr9:25000000-25500000	chr9	0.075841	0.66326	0.391977	0	-1.46504	-1.41811	-1.41818	-1.45536
chr9:25500000-26000000	chr9	0.039563	0.750432	0.302109	1	-1.5307	-1.47502	-1.39913	-1.4723
chr9:26000000-26500000	chr9	-0.132119	0.344438	0.162486	0	-1.34966	-1.52226	-1.36308	-1.26629
chr9:26500000-27000000	chr9	-0.063583	0.68031	-0.129786	3	-0.314254	-0.359878	-0.416485	-0.342775
chr9:27000000-27500000	chr9	-0.395763	0.770028	-0.111758	3	-0.895334	-0.807731	-1.00213	-0.754025
chr9:27500000-28000000	chr9	0.155055	0.883887	0.173532	3	-1.14987	-1.3148	-1.34977	-1.28308
chr9:28000000-28500000	chr9	0.133109	0.837519	0.296356	0	-1.48697	-1.44102	-1.57882	-1.57431
chr9:28500000-29000000	chr9	0.154458	0.433436	0.217368	0	-1.65039	-1.51317	-1.49698	-1.55214
chr9:29000000-29500000	chr9	0.27183	0.129699	0.165714	1	-1.46932	-1.49493	-1.50688	-1.33323
chr9:29500000-30000000	chr9	0.113203	0.248463	0.205689	0	-1.54258	-1.47842	-1.50275	-1.53883
chr9:30000000-30500000	chr9	0.550889	0.352543	0.641847	0	-1.54235	-1.59388	-1.60023	-1.49557
chr9:30500000-31000000	chr9	0.345214	0.401381	0.545924	0	-1.39796	-1.46352	-1.52409	-1.42894
chr9:31000000-31500000	chr9	0.466412	0.195413	0.116059	0	-1.33881	-1.34063	-1.28528	-1.19766
chr9:31500000-32000000	chr9	0.025165	0.677592	0.258159	0	-1.47206	-1.43007	-1.31214	-1.00153
chr9:32000000-32500000	chr9	0.146286	0.717629	-0.13168	1	-1.24937	-1.20803	-1.28046	-1.14827
chr9:32500000-33000000	chr9	0.128228	0.647842	0.138624	6	-0.633911	-0.574172	-0.696097	-0.603048
chr9:33000000-33500000	chr9	-0.045784	-0.654108	-0.050194	11	1.26865	1.17109	1.12223	1.33477
chr9:33500000-34000000	chr9	0.124603	-1.10433	0.041096	3	1.32191	1.2572	1.19203	1.3549
chr9:34000000-34500000	chr9	-0.115454	-0.928816	-0.041764	9	1.45641	1.54041	1.52243	1.44968
chr9:34500000-35000000	chr9	-0.072196	-0.555294	-0.002394	16	1.0981	1.11293	1.03191	1.10309
chr9:35000000-35500000	chr9	0.023546	-0.801711	0.032608	8	0.909204	0.922093	0.740434	0.985985
chr9:35500000-36000000	chr9	-0.054569	-0.952735	0.077082	23	1.54193	1.42574	1.47135	1.52188
chr9:36000000-36500000	chr9	-0.104072	-1.04037	-0.212791	6	1.41952	1.50722	1.38421	1.69382
chr9:36500000-37000000	chr9	-0.15414	-0.526283	-0.147955	1	1.24878	1.31114	1.22986	1.20949
chr9:37000000-37500000	chr9	-0.191895	-0.882023	-0.00166	5	1.37595	1.37911	1.32922	1.41011
chr9:37500000-38000000	chr9	0.068265	-0.678024	-0.222219	7	1.11279	0.836245	1.01146	1.17103
chr9:38000000-38500000	chr9	-0.217676	-0.388331	-0.101162	3	0.685737	0.865637	0.806316	0.875004
chr9:38500000-39000000	chr9	-0.26022	-0.050088	-0.413207	2	-0.700189	-0.585317	-0.600344	-0.391197
chr9:39000000-39500000	chr9	-0.12681	0.109794	0.052638	2	-0.719938	-0.904667	-0.788757	-0.611067
chr9:41500000-42000000	chr9	-0.114937	0.335959	-0.118284	1	-0.171223	-0.209922	-0.21589	-0.155589
chr9:44000000-44500000	chr9	-0.053864	1.00336	0.282815	0	-0.791607	-0.930727	-0.698996	-0.888567
chr9:44500000-45000000	chr9	-0.074286	0.9803	-0.018651	0	-0.478673	-0.673193	-0.577556	-0.499566
chr9:71000000-71500000	chr9	0.351045	0.867481	0.030705	3	0.349579	0.336424	0.112661	0.483703
chr9:71500000-72000000	chr9	0.135708	0.319772	-0.025875	4	0.177242	-0.102388	-0.0332918	0.17231
chr9:72000000-72500000	chr9	0.044968	0.079097	0.16721	3	-1.03822	-1.05184	-1.11714	-1.03664
chr9:72500000-73000000	chr9	-0.176999	-0.431799	-0.089247	2	-0.91636	-0.964718	-0.964146	-0.782712
chr9:73000000-73500000	chr9	0.039974	0.331362	-0.161564	1	-1.15356	-1.19265	-1.29144	-1.17261
chr9:73500000-74000000	chr9	0.130104	0.735076	0.210517	1	-1.54336	-1.56268	-1.66043	-1.63943
chr9:74000000-74500000	chr9	0.053013	0.218321	0.040278	1	-1.26726	-1.35257	-1.37667	-1.43786
chr9:74500000-75000000	chr9	0.123639	0.314412	0.101111	5	-0.621312	-0.54631	-0.667383	-0.659857
chr9:75000000-75500000	chr9	0.101346	0.086966	0.239968	1	-0.5246	-0.450239	-0.827806	-0.539159
chr9:75500000-76000000	chr9	-0.019968	0.369029	0.440183	2	-1.58585	-1.53318	-1.61477	-1.46847
chr9:76000000-76500000	chr9	0.340896	0.534004	0.508559	0	-1.65317	-1.57842	-1.49674	-1.67663
chr9:76500000-77000000	chr9	0.428651	0.775357	0.426347	0	-1.53327	-1.61567	-1.54395	-1.59619
chr9:77000000-77500000	chr9	0.212959	0.818433	0.03044	1	-1.42846	-1.48796	-1.61107	-1.51026
chr9:77500000-78000000	chr9	0.102933	0.596095	0.108399	5	-0.99351	-1.07519	-1.13847	-0.720882
chr9:78000000-78500000	chr9	0.248671	1.05088	0.201851	0	-1.55679	-1.60324	-1.56275	-1.71585
chr9:78500000-79000000	chr9	-0.070636	0.691593	-0.086467	1	-1.41996	-1.38302	-1.42277	-1.59754
chr9:79000000-79500000	chr9	-0.109027	0.402377	-0.189933	3	-0.847796	-0.790088	-0.791874	-0.886989
chr9:79500000-80000000	chr9	0.021785	-0.023746	-0.04354	3	-0.197627	-0.153814	-0.154323	-0.180661
chr9:80000000-80500000	chr9	-0.071654	-0.178394	-0.2432	1	-0.0465063	-0.213693	-0.239113	0.0213026
chr9:80500000-81000000	chr9	-0.0111	-0.149047	0.049325	3	0.208234	0.396819	0.0247994	0.211669
chr9:81000000-81500000	chr9	0.095395	-0.271465	-0.252931	0	-1.48422	-1.38068	-1.48142	-1.56447
chr9:81500000-82000000	chr9	-0.233236	-0.077377	-0.16796	0	-1.54001	-1.57163	-1.65283	-1.71864
chr9:82000000-82500000	chr9	-0.063642	-0.158375	-0.113191	1	-1.04692	-0.927846	-0.853934	-0.797357
chr9:82500000-83000000	chr9	-0.14986	0.131528	-0.008061	0	-1.54443	-1.58277	-1.56463	-1.51614
chr9:83000000-83500000	chr9	0.116326	-0.184775	-0.31331	0	-1.56059	-1.48106	-1.34414	-1.36298
chr9:83500000-84000000	chr9	-0.166324	-0.259818	-0.301843	0	-1.56838	-1.56475	-1.33498	-1.24077
chr9:84000000-84500000	chr9	-0.203026	-0.283271	-0.288485	1	-0.993933	-0.935447	-0.35478	0.199909
chr9:84500000-85000000	chr9	-0.118339	-0.068918	0.048322	3	-0.680555	-0.569136	0.128348	0.0438013
chr9:85000000-85500000	chr9	0.187066	0.266517	-0.173888	0	-1.54264	-1.44265	-1.45182	-1.36367
chr9:85500000-86000000	chr9	-0.107186	0.59462	0.128891	1	-1.43215	-1.49106	-1.44716	-1.452
chr9:86000000-86500000	chr9	-0.174591	0.436797	0.044333	4	0.144797	0.195783	0.124305	0.219431
chr9:86500000-87000000	chr9	-0.00182	0.031631	-0.146992	5	0.74912	0.792793	0.764618	0.740847
chr9:87000000-87500000	chr9	-0.038111	0.663804	0.173443	1	-0.500051	-0.282762	-0.717307	-0.545122
chr9:87500000-88000000	chr9	0.029973	0.341124	-0.235503	0	-0.102948	-0.107459	-0.316389	-0.0950874
chr9:88000000-88500000	chr9	-0.024198	0.155327	-0.112712	1	0.510466	0.61009	0.708091	0.340451
chr9:88500000-89000000	chr9	-0.07067	-0.129808	-0.305005	5	0.724727	0.832717	0.913755	0.810929
chr9:89000000-89500000	chr9	-0.362577	-0.411753	-0.179487	0	-0.996581	-0.832092	-0.650358	-0.528055
chr9:89500000-90000000	chr9	0.058103	-0.641741	-0.16509	1	-1.06569	-1.08659	-0.925215	-0.70509
chr9:90000000-90500000	chr9	0.03826	-0.495141	-0.44225	3	-0.408629	-0.168157	0.142553	0.226758
chr9:90500000-91000000	chr9	-0.239757	-0.328035	-0.385885	4	-0.720274	-0.706502	-0.726478	-0.702945
chr9:91000000-91500000	chr9	0.135493	-0.871263	-0.110976	2	-0.325196	-0.402303	-0.106786	-0.214272
chr9:91500000-92000000	chr9	-0.114474	-0.547581	-0.382522	4	0.05878	0.0981767	0.464404	0.100845
chr9:92000000-92500000	chr9	-0.296773	0.496797	-0.343176	2	1.31292	1.12914	1.22279	1.661
chr9:92500000-93000000	chr9	-0.067601	0.271189	-0.1971	0	0.51306	0.601826	0.442895	0.30079
chr9:93000000-93500000	chr9	0.233789	0.378528	0.135111	1	-0.749392	-0.584127	-0.692563	-0.747814
chr9:93500000-94000000	chr9	-0.097384	-0.414931	-0.120894	1	0.659495	0.523555	0.201725	0.314249
chr9:94000000-94500000	chr9	0.041597	-0.609892	-0.019844	2	0.201652	0.352212	0.361857	0.385901
chr9:94500000-95000000	chr9	0.03283	-0.595566	-0.150064	2	0.722648	0.843052	0.529691	1.07941
chr9:95000000-95500000	chr9	0.153958	-0.848883	-0.058609	7	1.47908	1.31758	1.55271	1.60309
chr9:95500000-96000000	chr9	-0.15063	0.023931	0.093494	7	1.55738	1.62977	1.45078	1.83366
chr9:96000000-96500000	chr9	-0.220895	0.078162	0.145782	3	0.979399	1.17396	1.22671	1.2918
chr9:96500000-97000000	chr9	-0.144418	-0.020282	0.089672	2	0.316442	0.450821	0.608022	0.680413
chr9:97000000-97500000	chr9	-0.213926	-0.525635	-0.314691	7	1.29471	1.03945	1.04978	0.669395
chr9:97500000-98000000	chr9	0.233355	-1.08217	-0.153854	0	1.35415	1.25708	1.08417	1.11981
chr9:98000000-98500000	chr9	-0.024937	-0.618135	-0.128304	2	0.742204	0.886787	0.484822	0.492429
chr9:98500000-99000000	chr9	0.062814	-0.85817	-0.121301	1	0.920132	0.708166	0.850143	0.892508
chr9:99000000-99500000	chr9	-0.098448	-0.807015	-0.105979	6	1.29135	1.1182	1.19679	1.31426
chr9:99500000-100000000	chr9	0.103548	-0.15546	-0.007582	4	0.944699	1.01131	1.01807	1.09138
chr9:100000000-100500000	chr9	-0.202333	-0.062263	-0.144553	6	1.27235	1.23572	1.12716	1.42795
chr9:100500000-101000000	chr9	-0.282741	-0.324733	-0.009686	7	1.14064	1.19423	1.08955	1.3428
chr9:101000000-101500000	chr9	-0.50014	0.016333	-0.265231	2	-0.0754348	-0.0882241	-0.127511	0.160889
chr9:101500000-102000000	chr9	-0.081291	-0.411408	-0.039437	6	0.661073	0.481639	0.144571	0.227901
chr9:102000000-102500000	chr9	0.04976	0.015804	-0.21404	0	0.812446	0.970822	0.777666	0.532324
chr9:102500000-103000000	chr9	-0.026258	-0.721261	0.014932	4	0.809784	0.89369	0.775247	0.969467
chr9:103000000-103500000	chr9	0.036137	0.167749	0.22727	4	-0.281602	-0.389191	-0.316358	-0.444943
chr9:103500000-104000000	chr9	0.311199	1.14064	0.035958	1	-1.45849	-1.4709	-1.3893	-1.24502
chr9:104000000-104500000	chr9	-0.015787	0.756236	0.124341	7	-1.00061	-1.24191	-1.05465	-0.826314
chr9:104500000-105000000	chr9	0.327851	0.81186	0.38191	1	-1.56163	-1.51424	-1.4714	-1.73304
chr9:105000000-105500000	chr9	0.332642	0.382165	0.702532	0	-1.48159	-1.41457	-1.61193	-1.48926
chr9:105500000-106000000	chr9	0.640303	0.19747	0.63848	1	-1.6283	-1.51844	-1.497	-1.4088
chr9:106000000-106500000	chr9	0.399194	0.38428	0.791837	0	-1.46459	-1.39122	-1.45481	-1.58774
chr9:106500000-107000000	chr9	0.245159	0.441338	0.033588	1	-1.2426	-1.29015	-1.24523	-1.14208
chr9:107000000-107500000	chr9	0.16479	0.914477	0.226223	8	-1.42477	-1.32141	-1.34227	-1.09793
chr9:107500000-108000000	chr9	-0.113752	-0.406264	-0.386399	3	0.235451	0.0393689	0.535692	0.522089
chr9:108000000-108500000	chr9	-0.127708	-0.177784	-0.335973	5	0.58942	0.758623	0.602407	0.910923
chr9:108500000-109000000	chr9	-0.176824	0.839299	0.117219	0	-1.02916	-1.17866	-1.23226	-1.27527
chr9:109000000-109500000	chr9	0.139656	0.093258	-0.114591	0	-0.533569	-0.709763	-1.28052	-1.54102
chr9:109500000-110000000	chr9	-0.044785	-0.251188	-0.257055	1	0.0161562	0.0148962	-0.212565	-0.473636
chr9:110000000-110500000	chr9	-0.272229	0.066631	-0.282389	2	-0.612413	-0.454503	-0.88801	-0.698686
chr9:110500000-111000000	chr9	-0.311251	0.562162	-0.22038	0	-1.00836	-1.07374	-1.20583	-0.992609
chr9:111000000-111500000	chr9	-0.121864	0.205007	-0.220255	0	-1.28398	-1.29417	-1.20598	-1.3159
chr9:111500000-112000000	chr9	-0.336027	-0.242074	-0.060462	7	0.463944	0.325476	0.318362	0.0873081
chr9:112000000-112500000	chr9	-0.165238	-0.561586	-0.48759	2	0.181245	-0.169367	-0.422702	0.00467363
chr9:112500000-113000000	chr9	0.04962	-0.866521	-0.279968	2	0.250634	0.429393	0.12743	0.445506
chr9:113000000-113500000	chr9	0.048856	-0.941636	-0.196338	4	-0.329695	-0.409697	-0.674412	-0.528511
chr9:113500000-114000000	chr9	-0.053469	-0.838568	-0.002613	1	-0.330114	-0.312326	-0.910443	-0.556283
chr9:114000000-114500000	chr9	-0.15892	-0.927071	-0.137244	6	0.239238	0.266106	-0.12155	0.0614227
chr9:114500000-115000000	chr9	0.021325	-1.20646	-0.182525	3	0.887954	0.911202	0.874664	0.736493
chr9:115000000-115500000	chr9	-0.324552	-0.920858	-0.039164	4	0.875956	0.780874	0.726735	0.811287
chr9:115500000-116000000	chr9	-0.137932	-0.330556	-0.405113	7	-0.00910909	0.00250479	-0.0707658	-0.0848525
chr9:116000000-116500000	chr9	-0.105283	-0.566246	-0.215172	10	0.787354	0.729124	0.786878	0.897211
chr9:116500000-117000000	chr9	-0.230271	-0.355203	-0.227503	4	-0.506663	-0.748886	-0.516642	-0.430252
chr9:117000000-117500000	chr9	0.013857	-0.428647	0.074588	8	0.455969	0.540783	0.624632	0.31612
chr9:117500000-118000000	chr9	-0.149569	-0.474832	0.157617	3	-0.896379	-0.745673	-0.885232	-0.72347
chr9:118000000-118500000	chr9	0.049981	-0.621781	-0.18974	0	-1.40129	-1.35551	-1.49595	-1.44873
chr9:118500000-119000000	chr9	-0.010696	-0.515002	-0.1179	1	-1.36479	-1.42793	-1.39437	-1.30467
chr9:119000000-119500000	chr9	-0.078318	0.084424	-0.273281	1	-0.805795	-1.01965	-0.854472	-0.765311
chr9:119500000-120000000	chr9	0.170083	0.955409	-0.087878	0	-0.901652	-0.789802	-0.898318	-0.658589
chr9:120000000-120500000	chr9	0.093273	1.31518	-0.227409	2	-1.26912	-1.18321	-1.27603	-1.18448
chr9:120500000-121000000	chr9	0.304424	1.01754	0.127213	0	-1.27971	-1.31981	-1.39243	-1.22698
chr9:121000000-121500000	chr9	0.232906	0.712557	0.151885	0	-1.29182	-1.35279	-1.25806	-1.46294
