tile_id	chrom	start	siScr_mCh	dlam_mCh	siScr_DNK	dlam_DNK	tss_count	pc1_cm_base	dpc1_cm_r225x	pc1_lcl_base	dpc1_lcl_ko	lfc_ipsc_silmna	n_genes_ipsc	lfc_cm_h222p	n_genes_cm	cpg_n	gap_frac	giemsa	arm_pos	gc
chr6:69000000-69500000	chr6	69000000	0.449081	0.111961	0.581818	0.0829919	0	-0.975324	0.0634587	-1.42075	-0.0430437	nan	0	nan	0	0	0	0	0.0614569	0.361111
chr6:69500000-70000000	chr6	69500000	0.186542	-0.0462142	0.365694	0.165381	2	-0.898591	-0.0188871	-0.578374	-0.167086	0.384103	2	-0.219857	2	2	0	0	0.0660777	0.364024
chr6:70000000-70500000	chr6	70000000	0.761113	-0.217473	0.779215	-0.11589	2	-1.10297	-0.0480551	0.329855	0.0391894	0.136991	2	-0.220655	2	2	0	0	0.0706985	0.374714
chr6:70500000-71000000	chr6	70500000	0.630407	-0.103138	0.85453	-0.145038	3	-0.751259	0.117558	0.398491	0.080229	0.0647337	3	-0.0851167	3	3	0	0	0.0753193	0.388683
chr6:71000000-71500000	chr6	71000000	-0.0240316	-0.287576	0.255144	-0.240243	1	-1.10641	0.176721	-1.13374	0.0831433	nan	1	nan	1	2	0	0	0.0799401	0.378628
chr6:71500000-72000000	chr6	71500000	0.849466	0.021517	0.975498	0.17569	1	-1.43773	0.148336	-1.3967	-0.0501283	nan	1	nan	1	3	0	0	0.0845609	0.369208
chr6:72000000-72500000	chr6	72000000	0.293241	-0.156554	0.348696	0.129411	0	-1.03067	0.109161	-1.41099	-0.0409223	nan	0	nan	0	1	0	0	0.0891818	0.356776
chr6:72500000-73000000	chr6	72500000	-0.162027	-0.390713	-0.179874	-0.144758	1	-0.122295	-0.100682	-0.459924	0.0612148	nan	1	nan	1	1	0	0	0.0938026	0.37076
chr6:73000000-73500000	chr6	73000000	0.00166013	-0.153657	-0.101387	-0.389736	8	-0.205774	-0.131748	-0.0873576	0.102727	0.186097	3	-0.0159044	2	11	0	0	0.0984234	0.415532
chr6:73500000-74000000	chr6	73500000	-0.241974	-0.139257	-0.299539	-0.0233127	3	-0.731262	-0.153805	0.623258	-0.0426917	-0.0834553	3	-0.178832	3	4	0	0	0.103044	0.40736
chr6:74000000-74500000	chr6	74000000	0.410316	-0.023701	0.284373	0.24289	0	-1.63563	-0.0111278	-1.38576	-0.0285837	nan	0	nan	0	0	0	0	0.107665	0.365639
chr6:74500000-75000000	chr6	74500000	0.261427	-0.250174	0.226016	0.224736	0	-1.68901	0.0658882	-1.38255	-0.0411977	nan	0	nan	0	0	0	0	0.112286	0.363813
chr6:75000000-75500000	chr6	75000000	-0.776012	-0.0735297	-0.534412	0.0554452	4	-0.944344	0.0823423	-1.19756	-0.0115976	0.0109929	4	-0.098234	4	4	0	0.5	0.116907	0.378342
chr6:75500000-76000000	chr6	75500000	-0.30065	-0.224358	-0.342017	0.0581908	2	0.0368809	-0.0465731	0.108155	0.0151857	-0.11241	2	-0.0323154	2	2	0	0.5	0.121527	0.383283
chr6:76000000-76500000	chr6	76000000	1.13329	0.161647	0.948775	0.281782	1	-0.967423	0.0548127	-1.25876	-0.0295123	nan	0	nan	0	0	0	0.5	0.126148	0.371684
chr6:76500000-77000000	chr6	76500000	0.506559	0.0318734	0.545166	0.364298	0	-0.686832	-0.122414	-1.41474	-0.0613719	nan	0	nan	0	0	0	0.5	0.130769	0.363079
chr6:77000000-77500000	chr6	77000000	-0.0454775	-0.0523	0.377549	-0.144837	1	-0.914896	-0.0592257	-1.13565	-0.0562396	nan	1	nan	1	1	0	0.5	0.13539	0.357752
chr6:77500000-78000000	chr6	77500000	0.915003	0.211115	1.06216	0.120139	1	-1.37684	-0.0931384	-0.272497	0.106195	nan	0	nan	0	1	0	0.5	0.140011	0.366832
chr6:78000000-78500000	chr6	78000000	0.917546	-0.00167266	0.737387	0.0599746	0	-1.56187	0.0191484	-1.2833	-0.0617026	nan	0	nan	0	0	0	0.5	0.144632	0.361392
chr6:78500000-79000000	chr6	78500000	0.604299	-0.110309	0.775951	-0.11731	1	-1.2585	0.046056	-1.38635	-0.0181477	nan	1	nan	1	2	0	0.5	0.149252	0.373328
chr6:79000000-79500000	chr6	79000000	0.62445	-0.0169295	0.923203	-0.18331	2	-0.772606	0.00107092	-0.247802	0.0917578	0.136918	2	0.0044337	2	2	0	0.5	0.153873	0.373199
chr6:79500000-80000000	chr6	79500000	0.642711	-0.226245	0.591518	0.0905951	3	-0.512407	-0.0179169	-1.15533	0.197918	-0.29048	3	-0.134156	3	2	0	0.5	0.158494	0.381159
chr6:80000000-80500000	chr6	80000000	0.0577699	-0.246237	0.153643	-0.0277854	2	-0.802695	0.165118	-0.776388	-0.0461025	0.0711577	2	-0.0618568	2	2	0	0.5	0.163115	0.373029
chr6:80500000-81000000	chr6	80500000	-0.0631751	0.207483	0.236946	-0.07068	0	-1.3157	0.11973	-1.24235	0.108659	nan	0	nan	0	0	0	0.5	0.167736	0.357507
chr6:81000000-81500000	chr6	81000000	0.224199	-0.104526	0.193982	0.182462	0	-1.32326	0.155615	-1.46334	-0.0404569	nan	0	nan	0	0	0	0.5	0.172356	0.353659
chr6:81500000-82000000	chr6	81500000	-0.406768	-0.208049	-0.272423	0.0310909	1	-0.632514	0.0169304	-1.30244	0.0269915	nan	1	nan	1	1	0	0.5	0.176977	0.369247
chr6:82000000-82500000	chr6	82000000	-0.0903045	-0.0656444	0.0562498	-0.164134	2	-0.786114	-0.0461994	-0.877573	0.0571692	-0.312538	2	-0.061966	2	3	0	0.5	0.181598	0.379819
chr6:82500000-83000000	chr6	82500000	0.505631	-0.125834	0.518117	-0.0587021	0	-1.43142	-0.0389035	-1.00472	0.104109	nan	0	nan	0	0	0	0.5	0.186219	0.382452
chr6:83000000-83500000	chr6	83000000	-0.0418087	-0.254894	0.208945	-0.222878	5	-0.445788	0.0889868	-0.17894	-0.134574	-0.0171411	5	-0.130103	5	4	0	0	0.19084	0.375666
chr6:83500000-84000000	chr6	83500000	0.792104	0.0479116	1.10606	-0.111529	4	-1.04616	-0.123883	-0.483366	0.199274	-0.196566	3	-0.326667	3	3	0	0	0.195461	0.373341
chr6:84000000-84500000	chr6	84000000	0.961871	-0.0602221	0.954348	0.171582	2	-1.07106	-0.0792804	-0.631449	0.362035	-0.124126	2	-0.00871599	2	2	0	0.5	0.200081	0.381928
chr6:84500000-85000000	chr6	84500000	0.499144	0.139556	0.600335	0.248883	1	-1.09176	0.121991	-1.31721	0.248787	nan	1	nan	1	2	0	0.5	0.204702	0.381794
chr6:85000000-85500000	chr6	85000000	0.859453	-0.0694387	0.741769	0.114026	1	-1.41705	-0.0725464	-1.42281	-0.0465087	nan	1	nan	1	2	0	0.5	0.209323	0.39451
chr6:85500000-86000000	chr6	85500000	0.578156	-0.0527842	0.443655	-0.00207647	2	-0.816478	0.0691806	0.0782121	0.231617	-0.00950899	2	0.000818258	2	3	0	0.5	0.213944	0.396407
chr6:86000000-86500000	chr6	86000000	1.19803	0.304849	1.10803	0.22206	0	-1.24533	0.0214793	-0.980425	0.342158	nan	0	nan	0	0	0	0.5	0.218565	0.381928
chr6:86500000-87000000	chr6	86500000	1.10155	0.232425	0.915823	0.358097	1	-1.19411	0.092788	-1.41543	0.0722217	nan	0	nan	0	1	0	0.5	0.223185	0.386592
chr6:87000000-87500000	chr6	87000000	-0.134336	0.01083	-0.283884	0.329149	7	0.0533184	-0.0362669	-0.14099	0.258866	0.0211209	6	-0.284147	5	5	0	0.5	0.227806	0.387221
chr6:87500000-88000000	chr6	87500000	0.225544	-0.126699	0.105885	-0.137398	3	-0.186314	0.113931	1.1718	0.0649149	-0.0461181	3	-0.0501203	3	2	0	0	0.232427	0.404012
chr6:88000000-88500000	chr6	88000000	0.850069	0.0782107	0.846463	-0.0108047	2	-1.11415	-0.0527754	1.19152	0.0621031	nan	1	nan	0	2	0	0	0.237048	0.387124
chr6:88500000-89000000	chr6	88500000	0.349365	-0.168809	0.284672	0.157348	1	-0.751854	0.0809305	1.1324	0.0404866	nan	1	nan	1	1	0	0	0.241669	0.385113
chr6:89000000-89500000	chr6	89000000	-0.0271607	-0.233451	-0.099756	-0.189931	8	0.923462	0.0173367	1.25125	0.0591521	-0.125762	7	-0.00501471	7	6	0	0	0.24629	0.425127
chr6:89500000-90000000	chr6	89500000	-0.129326	-0.185907	-0.170774	-0.318509	4	1.14128	-0.056563	1.17487	0.043308	-0.244534	3	0.00542357	3	5	0	0	0.25091	0.426958
chr6:90000000-90500000	chr6	90000000	-0.82836	0.284438	-0.548488	-0.322291	1	1.07055	-0.363297	0.358034	-0.070831	nan	1	nan	1	1	0	0	0.255531	0.402859
chr6:90500000-91000000	chr6	90500000	0.111544	0.219046	0.178454	0.00421585	1	0.153849	-0.187559	-0.391107	0.088223	nan	1	nan	1	2	0	0	0.260152	0.381532
chr6:91000000-91500000	chr6	91000000	0.345837	-0.155837	0.314394	0.0986418	0	-0.432511	-0.333717	-1.28785	-0.0393895	nan	0	nan	0	0	0	0	0.264773	0.368478
chr6:91500000-92000000	chr6	91500000	0.191232	0.169754	0.26724	0.423185	0	-0.703825	-0.425738	0.249638	-0.703498	nan	0	nan	0	0	0	0	0.269394	0.3524
chr6:92000000-92500000	chr6	92000000	0.138473	0.421857	0.446276	0.297649	0	-0.706477	-0.355419	-0.684416	-0.355248	nan	0	nan	0	0	0	0	0.274014	0.3488
chr6:92500000-93000000	chr6	92500000	0.210689	0.235641	0.417779	0.237184	0	-0.615912	-0.12965	-1.29806	-0.0173666	nan	0	nan	0	0	0	1	0.278635	0.355109
chr6:93000000-93500000	chr6	93000000	-0.0259542	0.291533	0.42655	0.462879	1	-0.318947	-0.173143	-1.1892	-0.118174	nan	1	nan	1	2	0	1	0.283256	0.345442
chr6:93500000-94000000	chr6	93500000	0.415792	0.38598	0.500543	0.336338	0	-1.32762	0.0631191	-1.39429	-0.0273217	nan	0	nan	0	0	0	1	0.287877	0.347555
chr6:94000000-94500000	chr6	94000000	0.582595	0.129372	0.581971	0.68594	0	-1.38118	-0.100518	-1.42698	-0.0434892	nan	0	nan	0	0	0	1	0.292498	0.343181
chr6:94500000-95000000	chr6	94500000	0.589374	0.34504	0.81604	0.569924	0	-1.44386	-0.0622734	-1.3982	0.0640159	nan	0	nan	0	0	0	1	0.297119	0.344127
chr6:95000000-95500000	chr6	95000000	0.569473	-0.0129288	0.841742	0.444791	0	-1.33226	-0.125956	nan	nan	nan	0	nan	0	0	0.1	1	0.301739	0.345649
chr6:95500000-96000000	chr6	95500000	0.727537	0.415272	0.952666	0.517959	1	-1.41704	-0.0625	-1.04562	0.0371447	nan	1	nan	1	1	0	1	0.30636	0.351777
chr6:96000000-96500000	chr6	96000000	0.908659	0.204724	0.799666	0.538834	1	-1.46814	0.0377515	0.242406	0.130789	nan	0	nan	0	1	0	1	0.310981	0.361234
chr6:96500000-97000000	chr6	96500000	0.870881	0.0370976	1.05158	-0.0851465	5	-1.22014	-0.0241811	-0.273189	0.0695419	0.0756996	3	-0.0596954	4	4	0	1	0.315602	0.377919
chr6:97000000-97500000	chr6	97000000	0.684842	-0.124651	0.681722	0.114148	1	-1.03394	-0.00993323	-0.937502	-0.00695537	nan	1	nan	1	1	0	1	0.320223	0.36733
chr6:97500000-98000000	chr6	97500000	0.253904	0.566717	0.847058	0.157217	0	-0.895042	0.0577519	-1.44557	-0.00963688	nan	0	nan	0	0	0	1	0.324843	0.350521
chr6:98000000-98500000	chr6	98000000	1.11481	0.303893	0.93134	0.278133	0	-1.19383	-0.13816	-1.45958	0.00717848	nan	0	nan	0	0	0	1	0.329464	0.358838
chr6:98500000-99000000	chr6	98500000	0.822273	-0.105015	0.636292	0.0565059	2	-0.896745	-0.196518	-1.13856	-0.0429656	0.082167	2	-0.102635	2	8	0	1	0.334085	0.380702
chr6:99000000-99500000	chr6	99000000	0.836819	-0.142454	0.661725	-0.0106954	3	-0.90107	-0.0530932	-0.595559	0.108833	-0.0360044	3	0.0544897	3	3	0	0	0.338706	0.398933
chr6:99500000-100000000	chr6	99500000	0.543787	-0.020239	0.789773	-0.275572	4	-1.30609	0.0637414	-1.21971	0.0330525	-0.052902	2	-0.0962138	2	11	0	0	0.343327	0.385276
chr6:100000000-100500000	chr6	100000000	-0.0573551	-0.0392277	-0.17108	0.0960333	1	-0.582806	-0.00388362	-0.101248	0.266916	nan	1	nan	0	13	0	1	0.347948	0.376375
chr6:100500000-101000000	chr6	100500000	-0.585871	0.105794	-0.300953	0.348311	1	-0.889127	-0.0501754	-0.12547	0.0499177	nan	1	nan	1	1	0	1	0.352568	0.352395
chr6:101000000-101500000	chr6	101000000	0.462496	0.144309	0.580489	0.0828104	1	-1.02412	-0.144169	-1.43783	-0.0344993	nan	1	nan	1	4	0	1	0.357189	0.363995
chr6:101500000-102000000	chr6	101500000	-0.430182	0.397147	0.0453175	0.474603	0	-1.21203	-0.0281611	-1.35735	-0.0578001	nan	0	nan	0	0	0	1	0.36181	0.337826
chr6:102000000-102500000	chr6	102000000	0.289878	0.461431	0.729682	0.552987	0	-1.45337	-0.0985123	-1.43872	-0.00186693	nan	0	nan	0	0	0	1	0.366431	0.342532
chr6:102500000-103000000	chr6	102500000	0.288396	0.239741	0.692672	0.381025	0	-1.31402	-0.1455	-1.42741	-0.0514757	nan	0	nan	0	0	0	1	0.371052	0.343391
chr6:103000000-103500000	chr6	103000000	0.590253	0.380977	0.844884	0.529389	0	-1.25796	-0.210455	-1.42313	-0.0317129	nan	0	nan	0	0	0	1	0.375672	0.343259
chr6:103500000-104000000	chr6	103500000	0.827287	0.080003	1.07791	0.289565	0	-1.52211	-0.076864	-1.46554	-0.0155076	nan	0	nan	0	0	0	1	0.380293	0.350976
chr6:104000000-104500000	chr6	104000000	1.03572	0.00588576	0.940027	0.101705	0	-1.49204	-0.0500746	-1.46346	-0.0265272	nan	0	nan	0	0	0	1	0.384914	0.36869
chr6:104500000-105000000	chr6	104500000	-0.298652	-0.0972347	-0.0272329	-0.176546	2	-0.578492	-0.179612	0.0341819	-0.237833	0.188041	2	-0.211718	2	3	0	1	0.389535	0.380255
chr6:105000000-105500000	chr6	105000000	-0.840372	0.175795	-0.500934	-0.309901	3	0.743993	-0.174272	0.557516	-0.0948433	0.0144307	2	-0.0691221	2	3	0	0	0.394156	0.399521
chr6:105500000-106000000	chr6	105500000	-0.64035	0.00152931	-0.789876	-0.0163899	0	0.733124	-0.193577	0.727594	-0.130671	nan	0	nan	0	3	0	0	0.398776	0.401044
chr6:106000000-106500000	chr6	106000000	-0.946958	-0.119167	-1.00787	0.0664704	3	1.07729	-0.214947	1.18631	-0.0132337	0.0523811	3	-0.0420769	2	3	0	0	0.403397	0.399069
chr6:106500000-107000000	chr6	106500000	-0.528954	-0.131176	-0.71231	-0.189795	3	1.29244	-0.244664	1.18532	-0.019807	0.033593	3	-7.41512e-07	3	3	0	0	0.408018	0.421237
chr6:107000000-107500000	chr6	107000000	-0.533053	-0.350688	-0.549803	-0.448356	4	1.3671	-0.316564	1.12587	0.0224469	-0.10451	4	0.113204	3	8	0	0	0.412639	0.41835
chr6:107500000-108000000	chr6	107500000	-0.445874	-0.208585	-0.734614	-0.295723	2	1.44652	-0.244103	1.1682	-0.0597749	nan	1	nan	1	3	0	0	0.41726	0.424486
chr6:108000000-108500000	chr6	108000000	-0.723091	-0.0528728	-0.814274	-0.0201232	4	1.39287	-0.0703549	1.26007	0.0381632	0.0193804	3	-0.0961654	3	12	0	0	0.421881	0.41804
chr6:108500000-109000000	chr6	108500000	-0.719008	-0.0248974	-0.520723	-0.400193	2	1.56727	-0.309645	1.07786	-0.0491916	0.0123386	2	-0.151181	2	3	0	0	0.426501	0.42189
chr6:109000000-109500000	chr6	109000000	-0.503635	-0.291645	-0.568768	-0.165291	7	1.54246	-0.369076	1.06599	-0.0853052	-0.135756	7	-0.0635297	7	8	0	0	0.431122	0.409192
chr6:109500000-110000000	chr6	109500000	0.0199718	-0.0810279	0.159107	-0.460584	3	1.30811	-0.607281	0.473823	0.167344	0.234832	2	-0.146117	2	3	0	0	0.435743	0.403452
chr6:110000000-110500000	chr6	110000000	-0.0769846	-0.341628	-0.0622696	-0.368678	5	1.34166	-0.0970246	0.964126	0.0226465	0.0282314	3	-0.0671252	3	5	0	0	0.440364	0.401552
chr6:110500000-111000000	chr6	110500000	-0.59869	-0.173469	-0.569076	-0.154234	4	1.73411	-0.318644	1.28091	0.0157912	-0.0950892	4	0.0939709	4	5	0	0	0.444985	0.416361
chr6:111000000-111500000	chr6	111000000	-0.995913	0.0764841	-0.928977	-0.295819	3	1.56088	-0.119839	1.19914	-0.0513673	-0.0141093	2	0.19501	2	3	0	0	0.449605	0.397422
chr6:111500000-112000000	chr6	111500000	-0.771753	-0.0261536	-0.716613	-0.326591	2	1.54003	-0.336596	0.578003	0.0224658	0.133431	2	0.0637206	2	1	0	0	0.454226	0.422448
chr6:112000000-112500000	chr6	112000000	-1.10563	0.0809732	-1.00538	0.0140522	5	1.22033	-0.272608	-1.39055	-0.0604982	0.110868	3	-0.0831266	3	4	0	0	0.458847	0.389731
chr6:112500000-113000000	chr6	112500000	-1.15676	-0.0217035	-1.10315	0.115744	0	0.758251	-0.269283	-1.37859	-0.0612385	nan	0	nan	0	0	0	0	0.463468	0.361253
chr6:113000000-113500000	chr6	113000000	-1.18228	-0.0720886	-1.05031	-0.0205986	0	0.720995	-0.214033	0.285025	0.108029	nan	0	nan	0	0	0	0	0.468089	0.365088
chr6:113500000-114000000	chr6	113500000	-1.11636	-0.144275	-1.07269	0.0091042	2	0.869961	-0.123093	-0.292786	0.0704128	0.0797125	2	0.0916018	2	2	0	0	0.47271	0.389395
chr6:114000000-114500000	chr6	114000000	0.351862	0.068796	0.471428	0.0992281	1	-0.86045	0.111588	-1.43084	-0.064863	nan	1	nan	1	1	0	0.75	0.47733	0.376492
chr6:114500000-115000000	chr6	114500000	0.435713	0.614389	0.72554	0.304128	0	-1.34798	0.0668822	-1.42082	0.0427347	nan	0	nan	0	0	0	0.75	0.481951	0.358038
chr6:115000000-115500000	chr6	115000000	0.572197	0.356338	0.76039	0.402323	0	-1.41163	0.0486317	-1.45639	-0.0141592	nan	0	nan	0	0	0	0.75	0.486572	0.358281
chr6:115500000-116000000	chr6	115500000	0.710031	0.164421	0.832664	0.115	0	-1.32373	0.0620088	-0.799083	-0.0282514	nan	0	nan	0	0	0	0.75	0.491193	0.367728
chr6:116000000-116500000	chr6	116000000	-0.640963	0.141572	-0.345066	0.0387503	7	-0.60482	0.257659	0.818823	0.000652273	0.0154437	7	-0.0136239	5	5	0	0.75	0.495814	0.376557
chr6:116500000-117000000	chr6	116500000	0.224383	0.0389284	0.228293	0.251435	10	-0.878365	-0.039176	-1.32654	-0.0366649	0.114077	6	-0.0286681	5	4	0	0.75	0.500434	0.369276
chr6:117000000-117500000	chr6	117000000	0.735011	-0.0867564	0.55006	0.154011	3	-1.25336	-0.0627481	-0.94557	0.167934	-0.078241	3	nan	1	4	0	0.75	0.505055	0.381337
chr6:117500000-118000000	chr6	117500000	0.581252	-0.00596748	0.70041	0.107761	3	-1.21052	-0.0719212	-1.31379	0.135155	-0.120366	3	0.273069	3	5	0	0.75	0.509676	0.387235
chr6:118000000-118500000	chr6	118000000	0.560204	0.0463958	0.542023	0.308485	0	-0.966802	-0.00492394	-0.779326	0.0199903	nan	0	nan	0	0	0	1	0.514297	0.384704
chr6:118500000-119000000	chr6	118500000	-0.274566	-0.00947876	0.030295	-0.128218	4	-0.196924	-0.109371	-0.00869771	0.110012	-0.0146714	4	-0.0202191	4	4	0	1	0.518918	0.393203
chr6:119000000-119500000	chr6	119000000	0.349628	0.00742416	0.418882	-0.169193	2	-0.534105	-0.212032	-0.851873	0.219217	0.0749716	2	-0.331705	2	2	0	1	0.523539	0.387779
chr6:119500000-120000000	chr6	119500000	0.0786313	0.0726863	0.144857	0.326363	0	-1.09522	-0.158473	-1.40752	0.0391664	nan	0	nan	0	0	0	1	0.528159	0.363852
chr6:120000000-120500000	chr6	120000000	0.371326	0.575875	0.715576	0.583635	0	-1.52319	-0.0683387	-1.44594	-0.00660697	nan	0	nan	0	0	0	1	0.53278	0.345007
chr6:120500000-121000000	chr6	120500000	0.888372	0.308723	0.962671	0.51982	0	-1.66073	0.00165252	-0.970706	-0.185717	nan	0	nan	0	0	0	1	0.537401	0.356393
chr6:121000000-121500000	chr6	121000000	0.216295	0.15268	0.807791	-0.106816	2	-1.49546	0.0129728	-1.02905	-0.0959331	-0.0729198	2	0.0752917	2	1	0	1	0.542022	0.367576
chr6:121500000-122000000	chr6	121500000	-0.559742	0.143834	-0.40711	0.207979	0	-1.13753	0.227299	-1.34735	0.0175323	nan	0	nan	0	0	0	1	0.546643	0.372253
chr6:122000000-122500000	chr6	122000000	0.0907317	0.290915	0.463309	0.158941	2	-1.26133	0.0328847	-1.00609	0.176907	-0.127719	2	-0.108896	2	2	0	1	0.551263	0.36109
chr6:122500000-123000000	chr6	122500000	0.420625	-0.0264306	0.45893	0.255989	4	-1.31438	0.0396815	-1.34008	-0.018309	0.0982443	2	-0.00828566	3	3	0	1	0.555884	0.379622
chr6:123000000-123500000	chr6	123000000	0.702536	0.247066	0.916074	0.40632	0	-1.3718	-0.136322	-1.41091	-0.0218224	nan	0	nan	0	0	0	1	0.560505	0.351761
chr6:123500000-124000000	chr6	123500000	0.320177	0.101668	0.654408	0.0469919	2	-0.807059	-0.206006	-1.37461	-0.00302884	nan	1	-0.0729209	2	1	0	1	0.565126	0.363273
chr6:124000000-124500000	chr6	124000000	0.350213	0.0499425	0.693599	0.0292482	0	-1.08414	-0.296599	-1.4406	0.0186804	nan	0	nan	0	0	0	1	0.569747	0.35637
chr6:124500000-125000000	chr6	124500000	0.173891	-0.0499685	0.24933	0.0700696	1	-0.935232	-0.346865	-1.36753	-0.048634	nan	1	nan	1	1	0	1	0.574368	0.370968
chr6:125000000-125500000	chr6	125000000	0.0830421	-0.0627336	-0.0524529	0.0173088	2	0.19982	-0.135459	-1.01233	-0.0189079	0.361926	2	-0.0772263	2	4	0	1	0.578988	0.389999
chr6:125500000-126000000	chr6	125500000	0.103416	-0.183539	0.108104	-0.226958	4	0.539244	-0.247602	0.420865	0.0600874	-0.186429	4	0.0477482	4	5	0	1	0.583609	0.390732
chr6:126000000-126500000	chr6	126000000	0.407557	-0.203991	0.673354	-0.690439	1	-0.535681	-0.22324	-1.22058	0.053785	nan	1	nan	1	1	0	0	0.58823	0.367675
chr6:126500000-127000000	chr6	126500000	0.137853	0.0416957	0.304034	-0.086219	0	-0.681538	-0.0151905	-1.39772	0.00228066	nan	0	nan	0	1	0	0	0.592851	0.36136
chr6:127000000-127500000	chr6	127000000	-0.38516	-0.224437	0.170714	-0.376472	4	-0.308151	-0.127743	-0.981919	0.134468	0.0231208	4	-0.014647	3	6	0	0.75	0.597472	0.372962
chr6:127500000-128000000	chr6	127500000	-0.421806	-0.0715507	-0.137544	-0.270352	3	-0.288206	-0.308711	-1.45245	-0.0223895	nan	1	nan	0	2	0	0.75	0.602092	0.358203
chr6:128000000-128500000	chr6	128000000	-1.16662	0.0441732	-0.666198	0.0195824	0	0.165526	-0.166016	-1.40145	-0.037294	nan	0	nan	0	0	0	0.75	0.606713	0.35537
chr6:128500000-129000000	chr6	128500000	-0.69595	-0.218996	-0.644104	-0.148684	2	0.00407846	-0.152957	-1.42933	-0.017138	-0.0348607	2	-0.0820573	2	3	0	0.75	0.611334	0.363154
chr6:129000000-129500000	chr6	129000000	-0.656755	-0.322172	-0.514837	-0.0578562	0	-0.361548	-0.239847	-0.582209	0.171609	nan	0	nan	0	0	0	0.75	0.615955	0.36021
chr6:129500000-130000000	chr6	129500000	-0.499293	-0.142585	-0.34429	-0.21746	2	-0.673539	0.0117399	0.739087	0.177263	nan	1	nan	1	0	0	0.75	0.620576	0.379887
chr6:130000000-130500000	chr6	130000000	-0.192575	-0.22395	-0.195616	-0.162748	3	-0.893556	0.226021	0.763183	0.179188	0.0429275	3	0.128181	2	2	0	0	0.625197	0.387869
chr6:130500000-131000000	chr6	130500000	-0.306149	-0.156757	-0.13532	-0.162346	1	-0.699521	0.167671	-0.06978	0.294066	nan	0	nan	0	0	0	0	0.629817	0.384264
chr6:131000000-131500000	chr6	131000000	0.123094	-0.272973	0.123086	-0.255835	2	0.0235256	-0.276931	-0.725571	0.103784	0.114453	2	0.00991372	2	2	0	0.5	0.634438	0.39436
chr6:131500000-132000000	chr6	131500000	-0.619179	-0.158773	-0.506949	-0.0856561	7	-0.408233	0.163529	-1.35568	-0.0416807	-0.1526	3	0.245905	3	4	0	0.5	0.639059	0.384446
chr6:132000000-132500000	chr6	132000000	-0.898541	-0.109983	-0.768161	-0.0257137	1	-0.291493	0.0256177	-0.885326	0.0620405	nan	1	nan	1	1	0	0.5	0.64368	0.37182
chr6:132500000-133000000	chr6	132500000	-0.231947	-0.234341	-0.356167	-0.152972	11	-0.611381	-0.0414575	-1.01631	0.085013	-0.0190387	3	0.00595072	3	3	0	0.5	0.648301	0.384009
chr6:133000000-133500000	chr6	133000000	-0.305958	-0.196328	-0.16704	-0.0429399	1	-0.525965	0.04334	-1.38126	-0.0444527	nan	1	nan	1	2	0	0.5	0.652921	0.371531
chr6:133500000-134000000	chr6	133500000	-0.870511	-0.159025	-0.564717	-0.489734	3	-0.267866	0.119634	-0.831535	-0.0615077	0.116733	2	-0.157933	2	7	0	0.5	0.657542	0.383857
chr6:134000000-134500000	chr6	134000000	-0.933991	-0.0349771	-0.780527	-0.369076	2	0.510955	0.00504026	0.524311	-0.277361	-0.114952	2	-0.0725554	2	3	0	0.5	0.662163	0.412165
chr6:134500000-135000000	chr6	134500000	-0.86754	-0.0239576	-1.05192	-0.0296296	1	0.396481	0.0992656	1.04891	-0.180098	nan	1	nan	1	0	0	0	0.666784	0.404479
chr6:135000000-135500000	chr6	135000000	-0.648381	-0.322949	-0.573444	-0.330678	3	-1.1572	0.566001	1.22808	-0.0108739	0.181112	3	0.0299159	3	3	0	0	0.671405	0.380329
chr6:135500000-136000000	chr6	135500000	-0.508727	-0.368306	-0.524906	-0.226314	1	-1.39158	0.141341	0.759304	-0.414195	nan	1	nan	1	0	0	0	0.676025	0.375627
chr6:136000000-136500000	chr6	136000000	-0.338127	-0.168497	-0.22244	-0.288383	2	-0.994098	0.326867	0.785045	-0.0696413	-0.0663211	2	0.0785604	2	3	0	0	0.680646	0.393445
chr6:136500000-137000000	chr6	136500000	-0.157941	-0.274913	-0.198528	-0.274282	4	-0.54674	0.247429	1.25583	-0.051691	0.0201246	4	-0.0126465	4	4	0	0	0.685267	0.401821
chr6:137000000-137500000	chr6	137000000	0.046639	-0.338014	0.0916579	-0.403409	4	-0.245919	0.152822	1.23416	0.00495827	0.225873	2	-0.198266	2	6	0	0	0.689888	0.398737
chr6:137500000-138000000	chr6	137500000	-0.396923	-0.0432279	-0.241	-0.58989	1	0.484846	-0.00596653	1.30762	0.00939262	nan	1	nan	1	1	0	0	0.694509	0.404337
chr6:138000000-138500000	chr6	138000000	-0.109808	-0.291039	-0.332776	-0.416702	6	0.891654	0.0482713	1.06407	-0.206507	0.117556	4	0.0782468	4	5	0	0	0.69913	0.409852
chr6:138500000-139000000	chr6	138500000	-0.61477	-0.338454	-0.726252	-0.321233	3	1.1469	-0.087597	1.05683	-0.0263682	0.192905	3	-0.039173	3	4	0	0.75	0.70375	0.406017
chr6:139000000-139500000	chr6	139000000	-0.862692	0.00214962	-0.990446	-0.105597	4	1.25724	-0.172894	0.515643	-0.380997	0.298916	4	-0.117197	4	5	0	0.75	0.708371	0.410188
